id,area,type,cell,safe,spk_youngest,reg_voter,gender,rwdirusa,rwdiril,rwdirlocal,qlife,app_gov_rau,app_ussen_kirk,app_pres_oba,app_ussen_dur,fix_deficit_il,cuts_k12,cuts_he,cuts_he31,cuts_cops,cuts_parks,cuts_poor,cuts_disable,pen_cuts,tax_gas10,tax_services,gamble_exp,tax_ret_inc,tax_ret_inc50K,tax_temp_inc,tax_temp_inc45,tax_mil,tax_graduated,frack_know,frack_safe,frack_bene,grow_dt,safe_walk,mod_trans,mod_trans_other,prefer_cars,local_food,vet_greatest,vet_greatest_other,vet_2ndgreat,vet_2ndgreat_other,news_social,news_nat_paper,news_loc_paper,news_nat_tv,news_loc_tv,news_nat_radio,news_loc_radio,news_online_cons,news_online_libs,social_shrviews,pens_bnkrpt_il,pens_bnkrpt_chi,abort_leg,lg_coup_rts,feel_priv_union,feel_pub_unioin,feel_muslims,feel_lds,education,ideo_leans,ideology,party_leans,party_aff,employ_time,employ_type,retired_type,union,relig_often,relig_1,relig_2,religion,born_again,vet_you,vet_family,zip,age_cat,birth_yr,rac_eth,rac_eth_other,neighborhood,hh_inc,City,County,Latitude
004167,2,2,1,1, ,1,2,1,3,1,3,4,9,5,4,3,2,2,2,2,2,2,2,1,2,2,2,2,2,4,4,1,1,3,2,1,1,1,1, ,2,3,7, ,4, ,0,0,2,0,7,0,7,0,0,1,1,1,1,2,5,2,3,2,4,6, ,1,1,1,1, ,2,4, ,1,1,2,5,2,60458,4,1977,2, ,7,5,Justice,Cook,41.74
003590,2,2,1,1, ,1,1,1,2,3,2,9,4,5,4,1,2,2,2,2,2,2,2,2,1,3,5,2,1,2, ,1,1,2,3,2,1,1,1, ,2,2,3, ,1, ,0,1,0,7,3,0,0,2,2,3,2,2,2,1,1,1,1,1,5,2,1,1,1,1,1, ,1,5, ,1,1,2,5,1,60565,8,1956,1, ,9,7,Naperville,Dupage,41.76
003841,2,2,1,1, ,1,2,3,3,3,4,4,9,4,9,2,2,2,2,3,2,2,2,2,2,2,3,2,1,3,2,1,2,2,3,2,3,4,2, ,2,3,14, , , ,3,0,0,0,0,0,0,0,0,1,2,2,3,1,2,2,1,3,3,1,1,4,2,2,1, ,2,4, ,3,3, ,5,1,60626,1,1992,4, ,9,1,Chicago,Cook,41.83
002096,1,2,1,1, ,1,2,3,2,1,2,1,9,5,5,2,2,2,2,2,1,2,2,2,2,3,4,1, ,3,1,1,1,4,5,3,1,5,1, ,2,3,4, ,3, ,0,0,0,5,5,2,5,0,0,3,1,3,1,2,5,5,2,3,5,4,3,4,2,3, ,1,2,1,1, ,1,2,5,1,60142,12,1936,7, ,7,8,Huntley,McHenry,42.16
002524,1,1, , ,1,1,1,1,2,2,2,4,4,4,4,3,2,2,3,2,2,2,3,2,2,5,1,2,2,4,4,1,5,3,5,3,1,1,1, ,2,2,13,PLAYING GAMES WITH THEIR TREATMENT,7, ,0,0,0,7,7,7,9,0,0,2,1,1,2,2,2,1,5,5,5,2,1,2,1,3, ,1,2,1,1, ,1,2,5,2,60612,11,1942,2, ,3,1,Chicago,Cook,41.83
002611,2,1, , ,1,1,1,2,2,2,2,5,9,2,5,1,1,1,1,1,2,2,2,1,2,1,4,1, ,1, ,1,3,2,2,1,3,1,1, ,3,3,3, ,14, ,0,7,7,0,0,0,7,0,0,3,1,1,1,2,2,3,2,2,2,4,3,5,3,3, ,1,2,5, ,1,1,2,2,2,60656,11,1940,1, ,7,3,Chicago,Cook,41.83
003525,2,1, , ,1,1,1,3,2,1,3,9,9,2,4,3,2,1,1,2,2,1,2,2,2,1,3,2,1,1, ,1,5,1,4,2,5,1,1, ,2,2,14, , , ,0,7,0,7,7,1,0,0,0,1,2,2,2,3,1,1,5,5,3,1,1,4,2,3, ,5,1,2,1, ,1,2,2,1,60104,11,1941,2, ,9,4,Bellwood,Cook,41.88
002944,3,1, , ,1,1,2,3,3,3,1,1,2,4,4,1,2,2,2,2,2,2,2,2,1,2,4,1, ,1, ,1,1,2,2,2,2,1,1, ,4,2,14, , , ,0,5,5,5,5,1,1,0,0,4,2,2,2,1,2,2,5,5,5,2,1,3,1,1,3, ,1,3,1, ,1,2,5,2,62536,6,1965,1, ,7,9,Glenarm,Sangamon,39.61
003620,3,1, , ,1,1,2,3,3,1,4,9,9,9,9,2,2,1,1,2,2,1,2,2,2,4,4,2,2,4,4,2,2,4,4,2,4,1,1, ,1,3,14, , , ,9,7,7,7,7,7,7,7,7,2,2,2,1,1,5,5,5,5,3,3,2,5,3,1,2, ,2,4, ,1,1,2,5,1,61822,13,1908,5, ,6,5,Champaign,Champaign,40.11
002322,3,1, , ,1,1,1,2,2,2,5,9,4,1,1,3,3,3,1,1,1,1,2,1,2,1,1,2,1,4,4,1,2,1,2,1,4,1,1, ,1,2,2, ,13,HEALTHCARE REASONS UNKNOWN,0,0,3,1,2,0,0,0,0,3,1,1,2,1,3,4,2,5,5,4,3,5,3,2,4, ,2,1,1, ,1,2,5,2,61111,10,1946,6,NORWEIGAN,7,3,Loves Park,Winnebago,42.33
003465,3,1, , ,1,1,2,2,2,1,3,4,9,1,9,3,2,1,3,2,2,1,2,2,1,3,4,2,2,2, ,2,2,3,5,2,1,1,1, ,3,2,14, , , ,7,0,7,3,7,0,0,0,0,4,2,3,3,3,5,5,4,4,6,5,3,7,3,3, ,3,2,2,1, ,1,1,5,1,61554,9,1953,1, ,8,6,Pekin,Tazewell,40.56
003787,3,1, , ,1,1,2,2,3,3,4,9,9,9,9,4,2,3,3,3,2,1,1,2,2,2,5,2,2,5, ,2,3,4,5,3,1,3,1, ,4,4,14, , , ,0,0,0,1,7,0,0,0,0,3,3,3,3,3,4,4,5,5,1,4,3,6,3,3, ,4,2,1,1, ,1,1,5,1,99999,13,1921,7, ,8,9, , , 
002346,3,1, , ,1,1,2,1,1,1,2,5,4,4,4,2,2,2,2,2,2,2,2,1,2,2,4,1, ,3,2,1,3,3,4,2,2,1,1, ,1,2,12, ,1, ,0,7,7,2,2,5,5,0,0,1,2,1,2,1,2,2,3,2,6,4,3,9,9,1,2, ,2,3,1, ,1,2,5,2,60585,5,1970,1, ,8,9,Plainfield,Will,41.66
003362,3,1, , ,1,1,2,3,3,1,3,4,9,4,9,2,2,1,1,2,2,1,2,2,2,4,1,2,2,4,4,1,4,5,5,3,2,4,1, ,1,2,14, , , ,0,0,6,7,7,0,7,0,0,3,2,3,2,2,2,2,5,2,2,1,1,3,1,3, ,5,2,3,1, ,1,2,5,1,61081,12,1939,1, ,7,2,Sterling,Whiteside,41.79
003910,3,1, , ,1,1,1,1,2,2,3,4,9,5,9,2,2,2,2,1,1,1,2,2,2,4,4,2,1,4,4,1,1,4,5,2,1,1,1, ,1,2,1, ,2, ,5,5,5,6,5,5,5,1,1,3,2,2,2,1,4,1,1,1,3,1,1,1,1,1,3, ,1,5, ,2,2, ,2,1,62226,7,1961,2, ,8,6,Belleville,St Clair,38.53
004015,3,1, , ,1,1,1,2,2,2,2,2,4,5,4,1,2,2,2,2,2,1,1,2,2,2,1,2,1,4,4,1,1,2,2,1,1,1,1, ,1,2,14, , , ,0,0,5,5,5,0,0,0,0,3,1,3,2,1,3,3,2,2,6,1,1,4,2,1,3, ,1,5, ,1,1,2,5,2,61531,7,1962,1, ,8,5,Farmington,Fulton,40.69
001345,2,2,1,1, ,1,2,1,1,1,3,2,4,4,4,3,2,2,2,2,2,2,2,2,2,4,4,2,1,3,2,2,2,4,2,2,2,2,1, ,1,3,4, ,1, ,3,3,3,7,7,0,0,1,1,1,2,2,2,3,2,2,2,2,3,2,1,3,1,2,4, ,2,1,1, ,1,1,5,2,60153,1,1993,2, ,2,4,Maywood,Cook,41.88
003379,3,1, , ,1,1,2,2,2,3,4,9,3,1,1,5,2,2,2,2,2,2,2,2,2,4,4,2,2,4,4,2,4,1,2,1,1,4,1, ,2,2,3, ,2, ,7,7,7,7,7,1,1,7,7,2,1,1,4,3,4,4,4,1,6,5,3,4,2,3, ,1,2,6, ,1,1,1,5,1,62948,12,1938,1, ,7,3,Herrin,Williamson,37.8
003536,2,1, , ,1,1,1,2,2,2,2,9,3,1,1,2,2,1,3,2,1,2,2,1,2,4,4,2,2,4,4,4,4,1,1,1,3,1,1, ,1,3,13,GETTING APPOINTMENTS,14, ,7,0,0,7,7,7,5,0,0,3,1,1,3,3,4,4,5,5,3,5,3,7,3,3, ,4,2,4, ,2,2, ,2,1,60471,13,1933,1, ,2,1,Richton Park,Cook,41.48
004415,3,1, , ,1,1,1,2,1,3,2,4,9,9,2,2,2,1,1,2,2,2,2,2,2,4,1,2,1,4,4,1,1,1,4,2,1,1,1, ,2,3,13,SUPPORT,13,REPRESENTATION,7,7,7,7,7,0,0,0,0,1,2,3,2,2,3,2,4,1,2,2,1,4,2,4, , , ,5, ,1,1,2,5,1,62301,9,1954,1, ,7,1,Quincy,Adams,39.93
005263,3,1, , ,1,1,1,2,2,2,3,3,3,1,9,2,3,1,1,2,3,2,2,2,2,3,5,3, ,4,2,1,2,2,2,3,3,1,1, ,4,3,1, ,4, ,0,0,0,7,1,0,0,0,0,3,3,1,2,3,1,1,2,5,2,5,3,7,3,3, ,2,1,5, ,1,1,2,2,2,61764,10,1945,1, ,8,4,Pontiac,Livingston,40.87
005876,3,1, , ,1,1,2,3,3,1,3,3,9,1,4,4,2,2,2,2,3,3,3,2,2,3,5,3, ,2, ,5,5,5,5,3,5,5,1, ,4,1,14, , , ,0,0,7,7,7,9,9,0,0,4,3,3,4,4,5,5,2,5,2,3,2,6,3,3, ,5,2,5, ,1,1,2,5,1,61832,13,1922,7, ,8,9,Danville,Vermilion,40.14
008236,3,2,1,1, ,1,1,2,2,2,4,2,3,1,1,2,3,1,1,3,2,1,2,1,2,3,5,2,2,4,4,4,4,1,5,2,3,1,1, ,1,2,14, , , ,0,7,7,7,7,1,2,0,0,3,2,2,1,4,1,1,5,5,2,5,3,9,9,1,5, ,1,4, ,1,1,2,5,2,62650,7,1960,1, ,8,5,Jacksonville,Morgan,39.72
009490,3,2,1,1, ,1,1,2,1,2,4,2,4,2,2,2,2,2,2,2,1,1,2,1,2,1,4,1, ,3,2,4,3,3,4,2,1,1,1, ,1,2,13,TRANSISTION FROM WAR TO BACK HOME,13,LEARNING TO ADAPT TO NORMAL LIFE WITH BILLS ETC,0,3,0,3,0,7,7,1,0,2,2,2,3,3,2,4,1,3,5,4,3,6,3,2,2, ,2,1,1, ,1,1,5,2,60640,2,1986,4, ,7,1,Chicago,Cook,41.83
008470,3,2,1,1, ,1,1,2,2,3,3,9,9,1,1,2,2,3,3,3,2,2,2,2,2,4,3,2,2,4,4,4,4,2,3,2,4,2,1, ,4,2,14, , , ,0,0,1,7,1,2,0,0,0,3,3,3,3,3,3,3,4,3,5,5,3,7,3,1,4, ,2,1,1, ,1,1,5,1,62249,8,1957,1, ,7,9,Highland,Madison,38.73
009080,3,2,1,1, ,1,2,3,3,1,3,2,4,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1, ,1,1,3,3,2,1,3,1, ,2,2,4, ,1, ,0,0,1,7,7,0,1,1,1,3,1,3,1,2,2,2,2,5,4,4,3,9,9,1,1, ,2,2,1, ,1,2,5,1,60435,8,1957,1, ,9,2,Joliet,Will,41.52
005249,3,1, , ,1,1,2,1,2,1,2,1,4,5,5,3,2,2,2,2,1,2,2,2,2,2,1,2,2,4,3,1,1,2,4,2,2,1,1, ,2,2,4, ,3, ,7,7,7,4,7,0,1,1,1,2,2,2,3,1,1,1,1,1,5,1,1,3,1,4, , , ,3,1, ,1,2,5,1,61761,5,1970,1, ,3,5,Normal,McLean,40.51
005973,3,1, , ,1,1,1,2,2,2,3,1,4,5,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,1,3,4,5,3,3,2,1, ,1,3,13,MEDICAL,1, ,2,7,0,3,3,0,0,0,0,2,2,2,1,1,2,2,5,5,2,4,3,1,1,1,1, ,2,4, ,2,2, ,5,1,60436,6,1965,7, ,9,2,Joliet,Will,41.52
007027,1,1, , ,1,1,1,2,2,1,1,1,1,5,5,3,2,2,2,1,1,2,2,2,1,1,1,2,2,1, ,1,1,1,3,2,1,1,2, ,4,2,4, ,1, ,7,7,7,7,7,7,0,0,0,4,2,3,1,1,5,5,5,5,6,1,1,3,1,1,1, ,2,2,1, ,1,1,5,2,60611,5,1972,2, ,7,7,Chicago,Cook,41.83
008395,1,1, , ,1,1,1,1,1,1,2,4,4,4,4,5,2,1,1,1,3,1,1,1,2,4,2,2,2,4,2,4,2,3,5,2,1,2,1, ,2,2,14, , , ,7,1,2,0,0,1,1,7,7,1,2,2,4,4,5,5,5,5,5,6, ,1,1,1,1, ,3,5, ,2,2, ,6,3,60630,2,1986,6,INDIAN,10,3,Chicago,Cook,41.83
006547,3,2,1,1, ,1,1,1,3,1,2,9,9,4,4,3,2,2,1,1,1,2,2,2,2,2,1,2,2,4,1,1,1,1,1,1,1,1,1, ,4,2,14, , , ,0,9,7,7,7,7,0,0,0,3,3,3,1,1,1,1,1,1,1,2,1,3,1,1,1, ,2,5, ,1,1,3,5,2,62601,14,9999,1, ,8,5,Alexander,Morgan,39.71
008327,3,2,1,1, ,1,1,2,2,1,3,4,4,4,4,2,2,2,2,1,1,2,2,1,2,2,1,2,1,4,2,1,2,2,2,1,1,1,1, ,1,2,13,TAXING THEIR INCOME,4, ,0,7,2,3,3,0,0,0,2,3,1,1,1,1,2,2,2,2,5,3,2,3,1,1,1, ,2,4, ,1,1,2,2,1,62226,8,1959,2, ,7,6,Belleville,St Clair,38.53
005044,2,1, , ,1,1,2,2,2,2,5,1,1,5,9,2,2,2,2,2,1,2,2,2,2,3,4,2,2,4,4,3,1,4,5,3,5,4,1, ,2,2,1, ,4, ,0,0,0,7,7,9,2,0,0,3,2,3,1,3,1,1,5,5,3,6, ,1,1,3, ,3,2,1,2, ,2, ,2,1,60411,12,1936,2, ,3,3,Chicago Heights,Cook,41.5
006215,2,1, , ,1,1,2,1,1,1,1,1,2,5,5,3,2,1,2,2,2,2,2,2,2,3,4,1, ,1, ,1,1,1,4,2,2,1,1, ,1,3,1, ,4, ,0,0,0,6,7,5,7,0,0,3,2,2,1,1,1,1,1,3,6,1,1,1,1,1,1, ,2,5, ,1,1,2,5,1,60046,4,1977,1, ,7,6,Lake Villa,Lake,42.41
007991,3,2,1,1, ,1,1,2,1,1,2,2,4,5,4,2,2,1,2,2,2,2,2,2,2,4,3,2,2,4,3,3,2,2,2,2,3,2,5, ,1,2,14, , , ,5,3,3,5,3,3,3,3,1,1,1,2,3,1,2,2,2,2,3,5,3,2,1,2,4, ,2,4, ,1,1,2,5,3,62201,1,1995,2, ,1,1,East Saint Louis,St Clair,38.61
002257,1,2,1,1, ,1,1,2,2,1,4,4,4,2,1,3,2,1,1,2,1,2,2,1,1,4,1,2,1,1, ,1,1,2,2,1,2,2,1, ,1,3,4, ,1, ,0,4,0,5,5,4,0,5,0,3,1,1,1,1,3,4,2,2,5,4,3,2,1,1,4, ,2,4, ,1,1,2,5,1,60610,9,1953,1, ,3,6,Chicago,Cook,41.83
009764,3,2,1,1, ,1,2,2,1,1,3,4,4,4,2,3,2,3,2,2,3,2,2,2,2,3,2,2,2,5, ,1,1,4,5,1,1,6,7,USE A WHEELCHAIR,2,2,14, , , ,7,3,7,7,7,0,0,1,0,1,2,2,2,1,1,5,2,1,3,2,1,2,1,5, , , ,3,1, ,1,2,5,1,62702,8,1957,1, ,7,2,Springfield,Sangamon,39.78
009115,2,1, , ,1,1,1,2,2,3,2,2,9,4,9,1,2,2,2,1,2,2,2,2,1,4,4,2,1,4,2,1,1,1,4,2,1,1,1, ,2,2,1, ,10, ,1,0,0,1,0,5,5,0,0,2,2,2,4,1,1,1,2,2,4,2,1,1,1,1,1, ,2,3,1, ,1,2,5,1,60084,7,1963,1, ,8,4,Wauconda,Lake,42.26
005993,3,1, , ,1,1,2,2,2,1,3,9,9,2,4,2,2,1,2,2,1,1,2,1,2,4,3,2,1,3,2,1,1,2,4,2,2,1,1, ,1,2,13,ACCESIBLE AND AFFORDABLE GOOD QUALITY HEALTHCARE,13,"RECEIVING FINANCIAL BENEFITS AFTER BEING DISCHARGED FOR PTSD, INJURY, ETC.",0,0,2,3,7,7,7,0,0,3,1,1,2,2,4,4,3,3,3,4,3,6,3,1,1, ,2,2,1, ,1,1,5,1,61370,7,1962,1, ,8,4,Tonica,La Salle,41.21
009024,2,1, , ,1,1,1,2,2,1,1,5,4,1,4,3,2,1,2,2,2,2,2,1,1,1,2,2,1,4,3,2,2,1,3,2,4,1,1, ,1,3,13,UNDER FUNDING FOR THEIR BENEFITS,4, ,0,7,7,7,7,1,1,7,1,3,1,1,1,2,3,4,2,1,6,4,3,7,3,3, ,1,2,4, ,1,1,2,2,1,60510,10,1948,1, ,7,7,Batavia,Kane,41.85
005843,1,2,1,1, ,1,1,2,2,2,5,1,9,5,5,5,2,2,2,2,2,2,2,2,2,4,4,2,2,4,4,4,4,3,5,3,1,4,5, ,4,2,4, ,14, ,0,0,0,7,0,0,3,0,0,3,2,2,4,1,4,5,2,2,2,4,3,1,1,3, ,5,2,5, ,3,3, ,2,1,60649,10,1946,2, ,1,1,Chicago,Cook,41.83
007961,1,2,1,1, ,1,1,1,2,2,3,9,9,5,9,1,2,2,2,1,1,2,2,2,2,4,4,1, ,1, ,1,4,4,3,2,1,3,2, ,2,2,14, , , ,7,7,9,1,1,1,0,0,0,2,2,2,3,3,1,1,3,4,1,3,2,1,1,4, , , ,1,1, ,1,1,5,1,60644,5,1973,2, ,1,2,Chicago,Cook,41.83
006930,3,2,1,1, ,1,1,3,1,1,4,5,4,4,2,3,2,1,1,2,1,1,2,2,2,1,3,1, ,3,3,1,1,1,2,1,2,1,5, ,1,3,14, , , ,7,7,0,3,0,0,0,1,3,1,2,2,1,1,4,3,2,4,5,2,1,6,3,1,3, ,2,4, ,3,3, ,5,1,16703,1,1990,5, ,3,3, , , 
007720,3,2,1,1, ,1,1,1,1,1,2,5,4,4,5,3,2,2,2,2,2,2,2,2,1,1,2,2,1,1, ,1,4,2,2,2,1,1,1, ,1,2,4, ,14, ,3,2,1,6,7,0,0,2,0,3,1,3,2,3,3,2,4,3,1,5,3,7,3,4, , , ,4, ,1,1,2,2,1,62918,11,1942,1, ,8,2,Carterville,Williamson,37.76
004411,3,1, , ,1,1,1,1,1,1,2,4,9,4,9,3,2,3,3,2,2,2,2,2,2,5,2,2,3,3,2,2,2,3,5,2,4,2,1, ,1,3,14, , , ,0,0,7,9,7,0,2,0,0,3,3,3,4,2,5,2,5,5,2,3,2,3,1,3, ,1,2,1,1, ,1,2,2,1,60403,13,1931,1, ,8,2,Crest Hill,Will,41.55
005008,3,1, , ,1,1,1,2,2,1,1,5,2,1,5,2,2,2,2,1,2,2,2,2,2,2,1,2,1,4,4,1,1,4,4,2,1,1,1, ,1,2,3, ,12, ,1,0,0,0,1,0,0,0,0,1,2,2,3,1,4,1,4,5,2,5,3,7,3,1,1, ,2,5, ,1,1,1,5,2,62351,5,1972,1, ,7,4,Mendon,Adams,40.08
008224,3,1, , ,1,1,1,2,2,1,1,9,9,1,2,2,2,1,2,2,2,2,2,2,2,2,4,2,1,2, ,1,1,1,2,1,1,1,4, ,2,2,14, , , ,0,5,7,7,7,0,0,0,0,3,2,1,2,1,1,1,4,5,4,4,3,6,3,3, ,3,2,5, ,1,1,2,5,1,61611,8,1958,1, ,8,4,East Peoria,Tazewell,40.67
007823,3,2,1,1, ,1,1,2,2,1,4,4,9,2,5,3,2,2,2,1,1,1,1,2,2,3,4,1, ,2, ,1,1,3,2,2,3,1,1, ,1,2,3, ,7, ,0,0,3,2,6,2,3,0,0,3,3,1,2,3,3,4,4,4,3,5,3,2,1,1,1, ,2,4, ,1,1,3,5,2,61951,7,1964,1, ,8,6,Sullivan,Moultrie,39.59
001602,2,2,1,1, ,1,2,2,2,2,5,2,9,1,1,2,2,2,1,2,2,2,2,1,2,4,1,2,2,4,4,1,1,1,3,2,2,4,1, ,2,2,4, ,7, ,7,7,1,1,1,0,0,7,7,1,1,1,2,1,3,3,3,4,3,1,1,4,2,1,1, ,2,5, ,3,3, ,5,1,60638,7,1962,1, ,5,3,Chicago,Cook,41.83
006236,3,1, , ,1,1,1,2,2,1,2,3,3,1,9,4,2,1,3,2,1,1,3,2,2,2,1,2,1,5, ,1,1,5,5,3,1,1,1, ,2,2,14, , , ,5,2,1,3,3,0,0,0,0,3,3,3,4,4,1,1,5,5,6,3,2,8, ,3, ,3,2,3,1, ,1,3,4,2,61270,9,1952,1, ,7,3,Morrison,Whiteside,41.8
009425,2,1, , ,1,1,2,1,1,1,2,4,2,2,2,3,2,1,1,2,1,2,2,1,2,3,4,2,1,3,2,2,2,2,2,1,2,2,1, ,2,2,1, ,3, ,0,1,7,7,5,0,1,0,0,3,1,2,2,1,3,3,5,5,5,3,2,5,3,1,4, ,2,4, ,1,1,2,5,2,60201,5,1971,1, ,7,7,Evanston,Cook,42.04
005773,3,1, , ,1,1,2,2,2,1,3,1,4,3,5,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1, ,1,2,2,3,2,1,2,1, ,1,2,14, , , ,0,2,1,7,7,7,7,0,0,3,3,3,2,1,2,5,1,2,6,3,2,3,1,3, ,3,2,3,1, ,1,3,5,1,60051,13,1932,1, ,8,3,Mchenry,McHenry,42.34
008172,3,1, , ,1,1,1,2,2,1,3,4,4,1,4,3,1,1,2,1,2,1,2,1,2,3,1,2,1,4,3,1,3,1,2,1,3,1,1, ,1,3,14, , , ,0,1,2,4,5,5,2,0,7,3,1,3,2,1,3,3,2,3,2,4,3,7,3,1,1, ,2,5, ,3,3, ,5,1,62269,6,1968,1, ,7,3,O Fallon,St Clair,38.59
007869,3,2,1,1, ,1,2,2,2,2,3,2,4,1,5,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1, ,2,2,1,2,1,2,1,1, ,1,3,3, ,1, ,7,2,1,7,7,1,1,4,4,2,2,2,1,1,1,1,1,1,5,4,3,5,3,1,3, ,1,1,1, ,1,2,5,2,62918,5,1971,1, ,8,5,Carterville,Williamson,37.76
006370,2,1, , ,1,1,1,1,2,1,2,9,2,5,5,3,2,2,2,1,1,2,2,1,2,1,1,2,2,4,2,2,2,2,1,1,1,1,1, ,2,3,4, ,14, ,7,5,7,7,7,0,0,9,7,1,1,1,1,1,2,2,2,2,6,2,1,1,1,1,4, ,2,4, ,2,2, ,5,1,60035,10,1948,1, ,7,7,Highland Park,Lake,42.18
007713,2,1, , ,1,1,1,1,2,1,2,2,4,5,5,1,2,2,2,1,2,2,2,2,2,1,1,2,2,1, ,1,1,1,3,2,3,1,1, ,2,2,2, ,3, ,0,7,7,2,3,7,5,5,5,3,1,3,2,1,1,2,2,3,5,2,1,1,1,1,1, ,2,4, ,1,1,2,5,1,60102,5,1971,1, ,8,7,Algonquin,McHenry,42.16
008217,2,1, , ,1,1,1,1,1,1,3,4,4,4,5,3,2,2,2,2,1,2,2,1,1,2,2,2,1,2, ,1,1,2,2,1,3,1,1, ,2,2,4, ,1, ,0,1,3,5,5,5,3,0,6,3,1,1,2,1,2,3,3,2,5,3,2,2,1,2,4, ,2,3,1, ,1,2,2,2,60010,12,1937,1, ,7,4,Barrington,Cook,42.15
007297,3,2,1,1, ,1,2,2,2,1,2,2,9,2,4,1,2,2,2,2,2,2,2,2,2,5,3,2,1,3,2,2,5,2,2,1,1,2,1, ,1,2,13,NOT HAVING THE RIGHT RESOURCES,4, ,0,0,7,7,7,0,0,2,2,1,2,3,2,1,2,2,2,2,6,2,1,1,1,2,1, ,2,2,1, ,1,2,5,2,61462,9,1953,1, ,7,6,Monmouth,Warren,40.91
005185,3,1, , ,1,1,1,2,2,2,2,4,2,1,1,2,1,1,1,1,1,1,1,1,2,4,4,2,2,4,4,4,4,2,1,1,1,2,1, ,1,2,4, ,1, ,7,0,7,7,7,7,0,7,4,1,1,1,3,1,4,4,2,2,3,4,3,5,3,1,1, ,2,4, ,1,1,2,5,1,60942,9,1952,1, ,8,4,Hoopeston,Vermilion,40.46
005906,3,1, , ,1,1,1,1,2,1,3,3,4,5,5,3,2,1,2,1,1,2,2,1,1,2,2,2,2,1, ,1,1,3,2,2,2,2,1, ,1,3,13,GOVERNMENT NOT TAKING CARE OF OUR VETERANS,14, ,0,7,7,7,3,7,3,0,0,3,1,1,1,1,2,2,2,2,2,2,1,1,1,3, ,1,2,4, ,1,1,2,2,2,61401,13,1929,1, ,8,3,Galesburg,Knox,40.95
009639,1,1, , ,1,1,1,2,1,2,3,5,4,1,4,3,2,1,1,2,2,2,2,1,2,2,3,1, ,4,2,1,3,2,2,1,1,2,5, ,2,3,13,RETURNING HOME,1, ,0,7,7,7,7,7,7,0,0,3,1,1,2,1,3,3,2,2,5,3,2,2,1,1,4, ,2,1,1, ,1,2,5,1,60605,6,1968,1, ,7,7,Chicago,Cook,41.83
005397,2,1, , ,1,1,2,2,2,1,2,9,4,1,2,2,1,1,2,1,1,1,1,2,2,2,1,2,1,2, ,1,4,2,4,2,3,1,1, ,1,3,14, , , ,0,7,2,7,7,3,3,0,0,3,2,2,2,1,2,3,2,5,6,2,1,6,3,3, ,3,2,2,1, ,1,2,5,2,60091,11,1940,1, ,8,9,Wilmette,Cook,42.07
006243,2,1, , ,1,1,2,2,2,1,1,4,4,4,4,3,2,2,2,2,2,2,2,1,1,1,1,2,2,2, ,1,1,4,2,3,1,1,1, ,1,2,1, ,3, ,7,7,0,7,0,0,0,0,1,2,1,1,1,1,3,3,2,1,3,1,1,4,2,2,1, ,2,5, ,1,1,2,5,2,60040,9,1952,1, ,5,6,Highwood,Lake,42.19
007102,2,1, , ,1,1,1,2,3,1,2,4,5,2,2,2,1,1,1,2,2,3,1,1,2,1,3,2,2,3,2,1,1,3,2,1,1,1,1, ,1,3,14, , , ,0,7,7,7,7,7,7,0,0,1,1,1,2,1,2,1,4,3,1,4,3,7,3,3, ,1,1,1,1, ,1,2,5,1,99999,13,1934,1, ,7,4, , , 
007349,1,1, , ,1,1,1,2,2,1,2,1,4,5,3,2,2,3,2,1,2,2,2,1,1,1,4,2,1,2, ,1,1,3,2,1,3,2,5, ,2,2,5, ,1, ,3,2,2,3,1,0,0,0,2,3,3,3,2,1,5,2,2,5,5,2,1,3,1,4, , , ,2,1, ,1,2,5,1,60616,9,1954,2, ,3,3,Chicago,Cook,41.83
004402,1,1, , ,1,1,2,2,2,2,3,1,4,2,4,3,2,2,2,2,2,2,1,2,2,4,3,1, ,4,4,1,1,5,5,3,2,2,7,WHEELCHAIR,2,3,4, ,7, ,0,0,2,7,7,7,7,0,0,3,2,2,1,2,2,2,1,3,4,3,2,1,1,4, , , ,3,1, ,1,1,5,1,60616,6,1967,2, ,9,2,Chicago,Cook,41.83
006426,1,1, , ,1,1,2,2,1,1,2,9,5,5,5,1,1,2,1,1,2,3,1,1,1,2,5,1, ,2, ,2,5,4,4,1,1,3,6, ,2,2,14, , , ,0,2,7,4,3,3,7,3,2,4,2,2,3,2,5,2,3,5,2,6, ,9,9,5, , , ,3,9, ,9, ,5,2,99999,13,1921,2, ,9,8, , , 
004574,2,1, , ,1,1,1,2,2,3,3,9,4,1,1,5,1,1,2,1,1,2,1,1,2,4,1,2,1,2, ,4,4,5,1,3,2,1,8, ,4,2,14, , , ,7,7,7,7,1,0,0,0,0,3,1,3,2,3,5,5,4,5,6,5,3,7,3,3, ,2,2,5, ,3,3, ,5,2,60025,10,1946,1, ,8,7,Glenview,Cook,42.07
