id,hello,intro1,qskip1,rwdirusa,rwdiril,rwdirlocal,qlife,qskip2,cf_prohib_co,recall,cf_lim_leader,ch_lim_inkind,cf_lim_fedmatch,cf_comment,term_leader,cf_public,qskip3,redist_hat,redist_neutral,redist_comment,referend,qskip4,app_pres_oba,app_gov_quin,app_ilag_mad,app_Ilsminl_rad,app_iltres_gian,app_ilhminl_cro,app_ilspres_cul,app_ilhspk_mad,app_sen_durb,app_sen_bur,app_ilcomp_hyn,tax_fed_val,tax_il_val,tax_local_val,tax_fairshr,qskip5,qual_air,qual_infra,qual_cops,qual_K12,econ_local,qual_parks,budgq_grp1,budgq_grp2,budgq_grp3,deficit_grp1,deficit_grp2,deficit_comment,deficit_grp3,qskip6,cuts_K12,cuts_he,cuts_he_comments,cuts_cops,cuts_parks,cuts_poor,cuts_disable,cuts_disable_comment,pen_cuts,qskip7,tax_inc09,tax_sales,tax_services,gamble_exp,sell_il_asset,sell_il_asset_comment,prim10_vote,prim10_party,primgov_grp1,primgov_grp2,qskip8,primgov_grp3,primgov_grp4,primgov_grp5,primgov_grp6,primgov_grp7,primgov_grp8,qskip9,abort_leg,lgcoup.grp1,lg_coup_rts_comments,lgcoup.grp2,lgcoup.grp3,qskip10,hc_fed_resp,hc_fed_resp_comment,gender,education,party_aff1,party_str,party_indystr,hc_haveins,hc_pub,hc_empr,hc_indy,hc_other,hc_dknr,hc_cobra,hc_union,hc_supins,relig_att_often,relig_type,religion,relig_denom,relig_epis,relig_bapt,relig_bret,relig_coc,relig_cog,relig_luth,relig_meth,relig_pres,relig_crc,relig_mean,relig_what,born_again,born_again_comment,zip,birth_yr,rac_eth,hh_inc,thank,gender2,thank2,date,time,area,age,add_comments,fix_deficit_il09,prim10_gov_dem,prim10_gov_rep,lg_coup_rts,party_aff2,party_aff3,party_strength,party_aff,party_indy
625,1,1,1,1,3,1,3,1,3,1,2,2,3, ,2,2,1,3,2, ,2,1,1,2,2,9,2,2,9,2,2,2,2,4,4,4,3,1,5,5,5,5,5,3, ,1, , ,2, , ,1,2,2, ,2,1,2,2, ,1,1,2,2,2,2,2, ,1,1,9, , , , , , , , ,1,1, , ,2, ,1,1, ,1,2,2,2, ,1,0,1,0,0,0,0,0,0,4, ,1,3, ,1, , , , , , , , , ,2, ,60651,49,2,3,0,1, ,20091002,141344,1,60, ,2,9, ,2,5,3,5,7,11
626,1,1,1,2,3,1,3,1,1,3,2,2,2, ,2,2,1,5,2, ,2,1,2,2,1,9,1,2,9,2,1,2,2,2,2,2,2,1,1,1,1,1,3,2,1, , ,1, , , ,1,2,1, ,2,2,2,2, ,2,1,2,1,1,1,3, ,1,1, ,2, , , , , , , ,1,2, , ,2, ,1,1, ,1,2,2,4, ,1,0,1,0,0,0,0,0,0,4, ,1,14, , , , , , ,1, , , , ,2, ,61778,51,1,4,0,1, ,20091002,145751,3,59, ,1,2, ,2,4,3,4,6,10
627,1,1,1,2,2,1,3,1,4,1,1,9,2, ,3,4,1,9,2, ,9,1,3,2,2,9,2,9,9,2,1,4,2,3,3,2,1,1,2,2,2,3,3,1, ,1, , ,3, , ,1,2,2, ,2,2,2,9, ,1,1,1,1,2,2,9, ,1,1, ,9, , , , , , , ,1,2,2, , , ,1,4, ,1,2,3, ,3,1,1,0,0,0,0,0,0,1,1,1, ,14, , , , , , ,1, , , , ,2, ,61614,28,1,3,0,1, ,20091002,145814,3,83, ,3,9, ,2,4,3,3,5,7
630,1,1,1,2,2,1,4,1,4,1,2,1,3, ,1,2,1,3,2, ,2,1,3,4,9,3,9,9,9,4,4,4,9,5,4,3,3,1,3,3,2,3,4,2,1, , ,2, , , ,1,2,2, ,2,1,2,2, ,1,1,2,2,2,1,1, ,1,2, , ,1, , ,8, , , ,1,2,3, , , ,1,4, ,2,2,1,3, ,1,1,0,0,0,0,0,0,0,4, ,1,23, , , , , , , , , , , ,2, ,61520,47,1,4,0,2, ,20091002,150026,3,59, ,2, ,8,3,2,1,2,2,2
631,1,1,1,1,2,2,5,1,4,1,1,4,4, ,5,3,1,4,3, ,2,1,1,2,4,2,4,3,3,3,3,4,4,5,5,4,3,1,5,5,5,5,5,2, ,1, , ,1, , ,1,2,2, ,2,1,2,2, ,2,1,2,2,2,1,1, ,1,1, ,9, , , , , , , ,1,1,3, , , ,1,1, ,1,4,2,2, ,1,1,0,0,0,0,0,0,0,4, ,2, , , , , , , , , , , ,12, , ,60620,66,2,1,0,1, ,20091002,150303,1,38, ,1,9, ,3,5,3,5,7,11
632,1,1,1,1,1,9,2,1,3,3,3,3,5, ,5,5,1,3,3, ,2,1,1,4,2,9,2,2,2,2,2,1,1,5,5,4,9,1,3,3,3,4,3,3,1, , ,2, , , ,1,2,2, ,2,2,2,2, ,2,1,2,2,2,2,2, ,1,1,2, , , , , , , , ,1,1, , ,3, ,1,3, ,1,3,2,2, ,1,0,1,0,0,0,0,0,0,1,1, ,7, , , , ,3, , , , , , ,2, ,60620,25,2,98,0,1, ,20091002,151040,1,53, ,2,2, ,3,5,3,5,7,11
633,1,1,1,1,1,2,4,1,1,1,1,1,1, ,5,3,1,4,1, ,3,1,1,3,2,9,1,9,9,3,2,4,2,3,4,4,3,1,1,3,2,5,5,1,1, , ,3, , , ,1,2,2, ,2,2,2,2, ,1,1,2,2,1,1,2, ,1,1,8, , , , , , , , ,1,1, , ,2, ,1,2, ,2,5,2,4, ,1,0,1,0,0,0,0,0,0,4, ,1,5, , , , , , , , , , , , , ,61350,57,1,5,0,2, ,20091002,151442,3,22, ,3,8, ,2,4,3,4,6,10
635,1,1,1,1,1,1,2,1,5,2,2,4,2, ,2,3,1,3,3, ,1,1,2,2,2,9,1,2,9,2,1,9,2,3,3,3,2,1,2,3,1,2,3,1, ,1, , ,1, , ,1,2,2, ,2,1,2,2, ,1,1,2,2,1,1,1, ,1,1,9, , , , , , , , ,1,2, , , ,2,1,2, ,1,6,3, ,2,1,0,1,0,0,0,0,0,0,5, ,1,5, , , , , , , , , , , , , ,60504,77,1,5,0,1, ,20091002,151802,2,32, ,1,9, ,2,4,3,3,5,8
636,1,1,1,2,2,2,5,1,1,1,2,3,1, ,1,4,1,4,1, ,2,1,3,4,1,9,2,9,9,1,2,3,9,5,5,5,3,1,2,2,2,2,5,2, ,1, , ,2, , ,1,2,2, ,2,1,2,2, ,1,1,2,2,2,1,1, ,1,9, , , , , , , , , ,1,1, , , ,1,1,4, ,1,2,2,4, ,1,0,0,1,0,0,0,0,0,4, ,1,14, , , , , , ,1, , , , ,2, ,60914,52,1,2,0,1, ,20091002,151910,3,48, ,2, , ,1,4,3,4,6,10
637,1,1,1,1,2,2,3,1,1,2,1,1,2, ,1,5,1,4,5, ,2,1,1,2,1,9,2,9,9,3,1,9,2,2,4,4,2,1,2,3,5,3,5,5,1, , ,3, , , ,1,2,1, ,2,1,2,2, ,2,1,1,1,1,1,2, ,1,1,1, , , , , , , , ,1,2, , ,2, ,1,1, ,2,2,3, ,3,1,0,1,0,0,0,0,0,0,1,1, ,14, , , , , , ,1, , , , ,2, ,60948,46,1,2,0,2, ,20091002,152431,3,63, ,3,1, ,2,4,3,3,5,7
638,1,1,1,1,3,3,2,1,1,1,1,1,1, ,2,4,1,5,1, ,2,1,9,9,2,9,4,9,4,3,2,9,3,4,5,2,2,1,1,3,2,1,5,1, , ,1, , , ,2,1,1,1, ,9,1,1,2, ,1,1,2,2,1,1,2, ,1,9, , , , , , , , , ,1,1,3, , , ,1,4, ,1,3,3, ,8,1,0,1,0,0,0,0,0,0,4, ,1,5, , , , , , , , , , , , , ,60016,51,1,5,0,1, ,20091002,152439,2,23, ,2, , ,3,6,8,3,8,12
639,1,1,1,2,2,2,3,1,3,3,3,3,5, ,1,3,1,1,2, ,2,1,4,3,4,9,2,9,9,4,4,4,2,3,3,5,3,1,3,4,2,4,3,2,1, , ,2, , , ,1,1,1, ,2,1,1,2, ,2,1,2,2,2,1,2, ,1,1, ,8, , , , , , , ,1,2, , ,2, ,1,4, ,2,3,1,3, ,1,0,1,0,0,0,0,0,0,4, ,1,17, , , , , , , , , , , , , ,60646,71,1,5,0,2, ,20091002,152844,1,38, ,2,8, ,2,2,1,2,2,2
640,1,1,1,2,2,2,2,1,2,2,2,1,2, ,2,2,1,3,2, ,2,1,4,3,1,9,9,9,9,2,2,9,9,5,5,5,3,1,2,2,2,3,5,2,1, , ,2, , , ,1,2,2, ,2,2,1,2, ,1,1,2,2,2,1,2, ,1,1,9, , , , , , , , ,1,2, , , ,1,1,4, ,1,2,2,4, ,1,0,1,0,0,0,0,0,0,4, ,1,16, , , , , , , , , , , ,2, ,62274,77,1,4,0,1, ,20091002,153002,4,32, ,2,9, ,1,4,3,4,6,10
641,1,1,1,2,2,1,2,1,3,2,2,3,5, ,5,2,1,3,5, ,3,1,4,9,2,9,9,3,9,2,4,4,2,1,2,1,2,1,1,4,1,1,2,1, , ,1, , , ,2,1,2,9, ,2,1,2,3, ,9,1,1,2,1,2,9, ,1,2, , ,1, , ,9, , , ,1,2, , ,3, ,1,3, ,1,1,1,1, ,1,1,0,1,0,0,0,0,0,1,1, ,3, ,1, , , , , , , , , ,1, ,62017,35,1,5,0,1, ,20091002,153245,3,74, ,2, ,9,3,1,1,1,1,1
643,1,1,1,1,2,1,2,1,2,1,2,1,1, ,1,5,1,2,2, ,2,1,1,1,1,2,2,2,2,4,2,4,1,3,5,2,2,1,2,2,1,1,2,2, ,1, , ,1, , ,1,2,2, ,2,2,2,2, ,2,1,1,2,1,2,1, ,1,9, , , , , , , , , ,1,2, , ,2, ,1,2, ,1,3,2,4, ,1,1,0,0,0,0,0,0,1,1,1, ,24, , , , , , , , , , , ,2, ,60453,43,1,5,0,1, ,20091002,153701,2,78, ,1, , ,2,4,3,4,6,10
644,1,1,1,1,1,1,3,1,5,2,1,2,3, ,3,2,1,2,9, ,2,1,1,1,9,9,9,9,9,1,1,1,1,2,3,1,9,1,2,2,2,2,4,2, , ,1, , , ,2,1,2,2, ,2,2,9,2, ,2,1,1,2,1,2,2, ,1,1, ,2, , , , , , , ,1,2,3, , , ,1,3, ,1,2,2,4, ,1,1,0,0,0,0,0,0,0,1,1, ,14, , , , , , ,1, , , , ,1, ,61536,30,1,98,0,1, ,20091002,154437,3,59, ,2,2, ,3,4,3,4,6,10
645,1,1,1,2,2,2,2,1,2,2,2,2,2, ,2,2,1,3,2, ,2,1,3,2,1,9,9,9,2,2,2,4,2,5,4,4,2,1,2,3,1,2,3,1, ,1, , ,3, , ,1,2,2, ,2,1,2,2, ,1,1,1,2,1,1,1, ,1,2, , ,1, ,9, , , , ,1,2,3, , , ,1,3, ,2,3,4, ,6,1,1,0,0,0,0,0,0,0,4, ,1,3, ,1, , , , , , , , , ,2, ,62401,53,1,2,0,2, ,20091002,154936,3,79, ,3, ,9,3,2,1,6,88,88
646,1,1,1,1,1,1,2,1,2,2,5,2,2, ,1,3,1,3,2, ,2,1,2,2,9,9,9,9,9,9,9,9,2,3,3,2,9,1,2,2,2,9,2,2,1, , ,3, , , ,1,2,2, ,2,2,2,2, ,1,1,2,1,9,9,2, ,2, , , , , , , , , , ,1,4, , , ,2,1,3, ,2,3,3, ,4,1,1,0,1,0,0,0,0,0,4, ,1,5, , , , , , , , , , , , , ,60151,43,1,3,0,2, ,20091002,155142,2,66, ,3, , ,2,3,2,3,4,6
648,1,1,1,1,2,2,2,1,1,1,1,1,1, ,1,2,1,4,2, ,2,1,2,2,1,4,2,4,4,4,3,4,2,5,5,4,3,1,3,5,2,1,2,2,1, , ,2, , , ,1,2,1, ,2,2,1,2, ,2,1,2,2,2,1,2, ,1,1, ,9, , , , , , , ,1,2, , ,2, ,1,2, ,2,5,3, ,4,1,0,1,0,0,0,0,0,0,3,1, ,5, , , , , , , , , , , , , ,60305,49,1,7,0,2, ,20091002,155830,2,32, ,2,9, ,2,3,2,3,4,6
649,1,1,1,2,2,2,4,1,4,3,2,1,5, ,2,1,1,3,1, ,2,1,4,3,2,9,9,1,4,9,4,4,1,5,5,5,1,1,5,3,5,5,5,2, , ,1, , , ,2,1,2,1, ,2,1,1,2, ,2,1,2,2,1,1,2, ,1,2, , ,1, , , , , ,9,1,2,2, , , ,1,4, ,1,2,1,1, ,1,0,0,0,0,0,1,0,0,5, ,1,5, , , , , , , , , , , , , ,60609,98,9,3,0,1, ,20091002,160041,1,30, ,2, ,9,2,1,1,1,1,1
650,1,1,1,1,1,1,1,1,1,4,2,1,1, ,2,1,1,3,5, ,2,1,2,2,2,3,2,3,3,3,2,9,2,3,3,4,9,1,2,2,1,1,2,1, ,1, , ,3, , ,1,2,2, ,2,9,2,2, ,9,1,1,1,1,2,9, ,1,9, , , , , , , , , ,1,2, , , ,2,1,1, ,2,5,2,4, ,1,0,0,1,0,0,0,0,0,4, ,2, , , , , , , , , , , ,12, , ,60069,53,1,7,0,2, ,20091002,160327,2,56, ,3, , ,2,4,3,4,6,10
651,1,1,1,1,9,1,2,1,5,2,5,2,5, ,2,5,1,3,2, ,2,1,2,2,9,9,9,9,9,2,2,2,9,3,3,3,2,1,4,2,1,5,3,1,1, , ,2, , , ,1,2,2, ,2,2,2,2, ,2,1,1,2,2,1,1, ,1,1, ,1, , , , , , , ,1,2,2, , , ,1,3, ,2,2,3, ,3,1,0,1,0,0,0,0,0,0,1,1, ,5, , , , , , , , , , , , , ,60085,88,1,5,0,2, ,20091002,160629,2,21, ,2,1, ,2,4,3,3,5,7
652,1,1,1,2,2,2,4,1,2,2,2,2,2, ,3,3,1,2,3, ,2,1,2,2,2,9,9,9,9,9,2,3,9,5,4,3,3,1,3,5,3,3,5,3, , ,1, , , ,3,1,2,2, ,2,2,9,2, ,2,1,2,9,1,1,2, ,1,1, ,1, , , , , , , ,1,2,3, , , ,1,2, ,2,4,2,4, ,1,0,0,1,0,0,0,0,0,3,1, ,3, ,1, , , , , , , , , ,2, ,62966,58,1,4,0,2, ,20091002,161406,4,47, ,3,1, ,3,4,3,4,6,10
653,1,1,1,1,1,1,1,1,2,3,5,1,2, ,5,2,1,3,2, ,1,1,2,9,1,9,9,9,9,9,1,9,1,2,9,2,9,1,1,1,2,9,2,1, , ,1, , , ,9,1,2,2, ,2,9,2,2, ,2,1,1,9,2,2,9, ,1,1,2, , , , , , , , ,1,2, , , ,9,1,1, ,1,6,2,4, ,1,0,1,0,0,0,0,0,0,1,1, ,14, , , , , , ,1, , , , ,9, ,61821,36,1,98,0,1, ,20091002,161415,3,74, ,9,2, ,9,4,3,4,6,10
654,1,1,1,1,2,2,3,1,1,1,1,1,1, ,1,1,1,4,1, ,3,1,1,2,1,2,1,9,9,4,1,3,1,3,5,5,2,1,4,5,3,5,3,3, ,1, , ,3, , ,1,2,2, ,2,2,2,2, ,2,1,1,2,1,2,2, ,1,1,2, , , , , , , , ,1,1,1, , , ,1,1, ,1,6,2,2, ,1,0,1,0,0,0,0,0,0,5, ,3, , , , , , , , , , , , , , ,60626,42,1,7,0,1, ,20091002,161622,1,33, ,3,2, ,1,5,3,5,7,11
656,1,1,1,1,2,2,3,1,1,3,2,1,2, ,2,2,1,4,2, ,2,1,1,2,2,2,2,2,9,2,1,1,2,3,3,3,3,1,3,3,3,3,3,3, ,1, , ,3, , ,1,2,1, ,2,2,2,2, ,2,1,2,2,1,2,1, ,1,1,9, , , , , , , , ,1,2, , , ,1,1,2, ,1,5,3, ,2,1,0,1,0,0,0,0,0,0,3,1, ,21, , , , , , , , , , , ,2, ,61540,49,1,3,0,1, ,20091002,162431,3,62, ,3,9, ,1,4,3,3,5,8
657,1,1,1,2,1,1,1,1,1,2,3,2,5, ,1,3,1,2,3, ,1,1,3,1,3,9,9,9,9,3,2,4,9,3,2,4,1,1,2,2,1,2,2,2, , ,1, , , ,3,1,2,2, ,2,1,1,2, ,2,1,2,1,1,2,2, ,1,2, , ,1, , , , ,1, ,1,3, , ,3, ,1,2, ,2,6,1,3, ,1,0,1,0,0,0,0,0,0,1,1, ,5, , , , , , , , , , , , , ,60137,58,1,99,0,2, ,20091002,174448,2,48, ,3, ,1,3,2,1,2,2,2
658,1,1,1,2,2,1,3,1,5,2,5,3,3, ,2,3,1,5,3, ,2,1,4,3,9,9,2,3,3,3,4,3,9,4,4,4,3,1,2,2,2,2,2,4, , ,1, , , ,3,1,2,2, ,2,1,1,1, ,2,1,2,2,2,2,1, ,1,2, , ,1,9, , , , , ,1,3,3, , , ,1,4, ,2,2,1,1, ,1,0,1,0,0,0,0,0,0,1,1, ,16, , , , , , , , , , , ,1, ,61550,65,1,4,0,2, ,20091002,174912,3,44, ,3, ,9,3,1,1,1,1,1
659,1,1,1,1,2,2,9,1,5,4,1,5,5, ,1,3,1,3,5, ,2,1,1,9,1,9,3,2,9,4,2,1,1,3,3,1,3,1,2,4,5,5,5,2,1, , ,3, , , ,1,2,2, ,2,2,2,2, ,2,1,9,2,9,2,2, ,1,1, ,9, , , , , , , ,1,2,1, , , ,1,1, ,1,5,3, ,3,1,0,1,0,0,0,0,0,0,1,1, ,5, , , , , , , , , , , , , ,60637,41,2,3,0,1, ,20091002,175253,1,94, ,3,9, ,1,4,3,3,5,7
661,1,1,1,2,2,1,3,1,1,3,1,3,2, ,1,1,1,3,2, ,2,1,1,2,2,9,2,2,9,2,2,4,2,4,5,3,2,1,3,3,2,5,5,3,1, , ,3, , , ,1,1,1, ,2,1,2,2, ,2,1,1,1,2,1,2, ,1,1,7, , , , , , , , ,1,1, , , ,2,1,1, ,2,6,3, ,2,1,0,1,0,0,0,0,0,0,1,1, ,5, , , , , , , , , , , , , ,60659,51,1,6,0,2, ,20091002,175857,1,58, ,3,7, ,2,4,3,3,5,8
663,1,1,1,1,2,1,2,1,1,2,4,2,1, ,1,5,1,5,1, ,2,1,1,1,1,9,9,9,9,1,1,3,9,3,3,2,3,1,2,2,2,5,5,3,1, , ,3, , , ,1,2,1, ,2,2,1,2, ,1,1,1,2,1,2,2, ,2, , , , , , , , , , ,1,2,2, , , ,1,4, ,2,4,1,3, ,1,0,1,0,0,0,0,0,0,1,1, ,13, , , , , ,1, , , , , ,2, ,60506,51,1,3,0,2, ,20091002,180235,2,58, ,3, , ,2,2,1,2,2,2
664,1,1,1,2,2,2,3,1,1,1,2,2,1, ,2,2,1,3,2, ,2,1,2,2,1,9,2,9,9,3,2,4,2,3,4,5,9,1,3,5,3,4,5,2, ,1, , ,2, , ,1,2,1, ,2,2,1,2, ,1,1,2,2,2,9,2, ,1,9, , , , , , , , , ,1,1, , , ,2,1,2, ,1,5,3, ,5,1,1,0,1,0,0,0,0,0,4, ,1,23, , , , , , , , , , , ,2, ,60123,37,1,1,0,1, ,20091002,180533,2,0, ,2, , ,2,2,1,3,3,5
665,1,1,1,2,1,2,2,1,2,2,5,2,2, ,2,2,1,3,2, ,2,1,3,2,2,9,3,9,9,2,3,3,9,3,3,2,3,1,3,3,2,2,3,4, , ,1, , , ,2,1,9,1, ,2,2,2,2, ,1,1,1,2,2,2,2, ,1,1, ,1, , , , , , , ,1,2, , , ,2,1,3, ,1,2,2,4, ,1,0,0,1,0,0,0,0,0,4, ,1,14, , , , , , ,1, , , , ,2, ,61484,28,1,4,0,1, ,20091002,180749,3,56, ,2,1, ,2,4,3,4,6,10
666,1,1,1,2,2,2,2,1,1,1,1,1,2, ,1,2,1,2,3, ,2,1,4,2,2,3,4,3,3,4,4,4,2,5,5,2,3,1,2,4,2,2,4,3,1, , ,2, , , ,1,2,1, ,2,2,2,2, ,1,1,1,1,1,2,2, ,1,2, , ,1, , , , , ,9,1,3, , ,3, ,1,4, ,2,5,1,1, ,1,0,0,1,0,0,0,0,0,3,1, ,9, , , , , , , , , , , ,2, ,62572,46,1,4,0,2, ,20091002,180904,3,63, ,2, ,9,3,1,1,1,1,1
667,1,1,1,1,1,1,2,1,3,2,2,2,3, ,1,1,1,4,1, ,2,1,1,2,2,9,3,9,2,2,1,3,2,2,2,2,2,1,3,3,2,2,3,2, ,1, , ,2, , ,1,2,1, ,1,2,1,2, ,2,1,2,1,1,1,1, ,1,1,9, , , , , , , , ,1,2, , ,1, ,1,1, ,2,5,2,2, ,1,0,1,0,0,0,0,0,0,3,1, ,5, , , , , , , , , , , , , ,60439,82,1,3,0,2, ,20091002,181210,2,27, ,2,9, ,1,5,3,5,7,11
668,1,1,1,9,2,1,2,1,3,3,1,1,2, ,5,4,1,5,2, ,3,1,1,1,2,9,9,9,9,2,2,3,9,3,3,2,3,1,2,1,2,3,3,1, , ,1, , , ,1,1,2,2, ,2,2,2,2, ,2,1,1,2,2,1,2, ,1,1, ,3, , , , , , , ,1,2, , ,2, ,1,1, ,1,6,3, ,3,1,0,1,0,0,0,0,0,0,4, ,1,24, , , , , , , , , , , ,2, ,61525,51,1,6,0,1, ,20091002,181448,3,26, ,1,3, ,2,4,3,3,5,7
669,1,1,1,1,1,1,3,1,1,4,5,1,2, ,2,5,1,3,4, ,2,1,1,9,2,9,9,9,9,1,2,2,2,2,3,3,3,1,3,3,2,2,4,4, ,1, , ,3, , ,1,2,2, ,2,2,2,2, ,2,1,2,2,1,2,1, ,1,2, , ,1,9, , , , , ,1,2, , , ,2,1,1, ,1,2,9, ,5,1,1,0,0,0,0,0,0,0,1,1, ,3, ,1, , , , , , , , , ,2, ,60466,65,2,1,0,1, ,20091002,181512,2,43, ,3, ,9,2,99,99,9,99,99
670,1,1,1,2,2,1,1,1,3,1,9,1,2, ,4,2,1,5,1, ,2,1,1,1,1,9,9,9,9,1,1,2,9,2,2,1,2,1,1,1,1,1,4,1, ,1, , ,1, , ,1,2,2, ,2,1,2,2, ,2,1,1,2,2,9,2, ,1,2, , ,1, , , ,9, , ,1,3, , , ,3,1,2, ,2,3,1,3, ,1,1,1,0,0,0,0,0,0,1,1, ,5, , , , , , , , , , , , , ,62231,34,1,4,0,2, ,20091002,183425,4,75, ,1, ,9,3,2,1,2,2,2
672,1,1,1,1,3,3,2,1,2,9,2,2,2, ,2,5,1,3,2, ,9,1,1,9,2,9,9,9,2,9,2,3,9,6,4,3,3,1,2,3,5,5,5,2, ,1, , ,1, , ,1,2,2, ,2,2,2,2, ,2,1,1,2,2,3,2, ,1,9, , , , , , , , , ,1,9, , ,1, ,1,1, ,1,6,9, ,99,1,0,1,0,0,0,0,0,0,9, ,99, , , , , , , , , , , , , , ,60660,99,9,99,0,1, ,20091002,183923,1,54, ,1, , ,1,99,99,9,99,99
673,1,1,1,1,2,1,2,1,2,2,3,3,2, ,3,3,1,4,1, ,2,1,1,9,2,2,2,9,9,2,1,9,9,4,4,2,2,1,2,2,2,1,2,1,1, , ,2, , , ,1,2,2, ,2,1,1,2, ,1,1,2,2,2,1,2, ,1,2, , ,1, , ,2, , , ,1,1,1, , , ,1,1, ,2,4,4, ,3,1,0,1,0,0,0,0,0,0,5, ,1,5, , , , , , , , , , , , , ,60490,62,1,99,0,2, ,20091002,184057,2,43, ,2, ,2,1,4,3,6,88,88
674,1,1,1,2,2,2,2,1,3,2,3,2,5, ,1,4,1,3,2, ,2,1,4,9,9,9,9,9,9,3,4,4,9,4,3,2,9,1,2,4,2,3,2,2,1, , ,2, , , ,1,9,2, ,2,1,2,2, ,1,1,2,2,2,9,9, ,1,2, , ,1, , , ,9, , ,1,2,3, , , ,1,3, ,2,3,1,1, ,1,1,1,0,0,0,0,0,0,2,1, ,14, , , , , , ,1, , , , ,2, ,62301,24,1,99,0,2, ,20091002,184536,3,86, ,2, ,9,3,1,1,1,1,1
675,1,1,1,2,2,1,4,1,2,2,1,2,1, ,1,1,1,2,3, ,2,1,4,4,1,4,4,3,4,4,4,4,3,5,4,2,3,1,2,1,1,1,2,3, , ,1, , , ,2,1,1,1, ,1,1,1,1, ,2,1,2,2,2,2,1, ,1,9, , , , , , , , , ,1,2,2, , , ,1,4, ,2,6,3, ,5,1,0,0,1,0,0,0,0,0,2,1, ,17, , , , , , , , , , , , , ,60045,50,1,99,0,2, ,20091002,185144,2,24, ,2, , ,2,2,1,3,3,5
677,1,1,1,2,2,1,3,1,1,1,1,1,1, ,1,1,1,5,3, ,2,1,4,3,1,9,9,9,9,2,4,4,9,3,3,3,2,1,3,3,3,1,5,3, , ,1, , , ,2,1,2,1, ,1,1,1,1, ,1,1,2,2,2,1,2, ,1,2, , ,1, ,8, , , , ,1,2, , , ,3,1,4, ,2,3,1,3, ,1,1,0,1,0,0,0,0,0,4, ,1,13, , , , , ,1, , , , , ,2, ,61913,24,1,99,0,2, ,20091002,185202,3,0, ,2, ,8,3,2,1,2,2,2
679,1,1,1,2,2,1,2,1,1,1,1,1,2, ,1,1,1,4,5, ,2,1,4,2,9,9,9,2,9,9,4,4,9,5,5,2,9,1,2,2,2,2,3,2, ,1, , ,2, , ,1,1,1, ,2,1,1,2, ,1,1,2,2,1,2,2, ,1,2, , ,1, , , ,1, , ,1,2, , ,3, ,1,4, ,2,4,1,1, ,1,0,1,0,0,0,0,0,0,4, ,1,5, , , , , , , , , , , , , ,60560,68,1,5,0,2, ,20091002,185916,2,41, ,2, ,1,3,1,1,1,1,1
680,1,1,1,2,2,2,2,1,2,1,1,4,1, ,1,5,1,3,2, ,2,1,9,2,2,1,9,2,2,3,4,4,2,3,3,3,2,1,2,3,2,2,3,2, ,1, , ,2, , ,1,2,2, ,2,2,1,2, ,1,1,1,2,1,1,2, ,1,2, , ,1, , , , ,2, ,1,1, , , ,2,1,4, ,2,3,3, ,5,1,0,1,0,0,0,0,0,0,4, ,1,5, , , , , , , , , , , , , ,60465,63,1,4,0,2, ,20091002,185929,2,22, ,2, ,2,2,2,1,3,3,5
681,1,1,1,1,2,2,3,1,4,1,3,1,1, ,1,4,1,4,2, ,2,1,1,4,1,9,2,9,2,2,1,1,1,3,3,3,3,1,2,4,1,3,3,1, , ,1, , , ,2,1,2,1, ,2,2,2,2, ,1,1,2,2,2,1,2, ,1,1, ,2, , , , , , , ,1,2, , ,3, ,1,2, ,1,3,3, ,4,1,0,1,0,0,0,0,0,0,4, ,1,5, , , , , , , , , , , , , ,60634,53,1,5,0,1, ,20091002,190111,1,56, ,2,2, ,3,3,2,3,4,6
682,1,1,1,2,2,1,2,1,1,1,2,2,2, ,2,2,1,3,3, ,1,1,3,3,2,9,9,9,3,2,3,4,3,3,3,3,3,1,4,4,3,4,4,1,1, , ,2, , , ,1,9,1, ,2,2,2,2, ,2,1,2,2,1,2,2, ,9, , , , , , , , , , ,1,3, , ,3, ,1,3, ,2,3,3, ,5,1,0,1,0,0,0,0,0,0,1,1, ,5, , , , , , , , , , , , , ,60085,46,1,3,0,2, ,20091002,190231,2,63, ,2, , ,3,2,1,3,3,5
683,1,1,1,1,2,1,2,1,1,4,3,1,1, ,4,2,1,4,1, ,9,1,1,2,1,9,3,9,9,1,1,3,2,2,4,3,3,1,2,3,2,4,4,1,1, , ,3, , , ,1,2,2, ,1,2,2,2, ,2,1,1,2,1,1,2, ,1,1, ,1, , , , , , , ,1,1,1, , , ,1,1, ,1,7,2,2, ,1,1,0,1,0,0,0,0,0,4, ,2, , , , , , , , , , , ,5, , ,60640,43,1,4,0,1, ,20091002,190906,1,66, ,3,1, ,1,5,3,5,7,11
684,1,1,1,1,2,1,2,1,3,2,2,2,2, ,3,2,1,4,2, ,2,1,1,2,1,9,1,9,9,1,1,4,4,2,4,1,3,1,2,4,2,1,3,2,1, , ,3, , , ,1,2,2, ,1,2,1,2, ,2,1,2,2,1,1,1, ,1,1,1, , , , , , , , ,1,1, , ,1, ,1,1, ,1,2,2,2, ,1,1,0,0,0,0,0,0,0,4, ,1,5, , , , , , , , , , , , , ,60193,54,1,2,0,1, ,20091002,191006,2,55, ,3,1, ,1,5,3,5,7,11
