id,date,int_lang,area,type,cell,safe,youngest,reg,gender,rwdirusa,rwdiril,rwdirlocal,qlife,app_gov_rau,app_ussen_kirk,app_ussen_dur,prim16_party,prim16_pres_dem,prim16_pres_dem_other,prim16_sen_dem,prim16_sen_dem_other,prim16_pres_rep,prim16_pres_rep_other,prim16_sen_rep,prim16_sen_rep_other,fixdeficit_il,cuts_K12,cuts_he,cuts_cops,cuts_parks,cuts_poor,cuts_dis,pen_cuts,tax_services,gamble_exp,tax_ret_inc,tax_ret_50K,tax_ret_supp,tax_inc_temp,tax_inc_mil,tax_inc_grad,tax_gas,redist_neutral,redist_commis,cf_judge,cf_judge_pub,term_lim,right2work,budg_affect,budg_imp1,budg_imp2,budge_imp3,budg_imp4,budg_imp5,budg_imp6,budg_imp7,budg_imp_other,budg_child,budg_citycuts,budg_he,budg_infradec,budg_jobloss,budg_locecon,budg_realest,budg_socserv,budg_other,abort_leg,lg_rights,med_mari,mari_rec,vet_courts,miss_diabet,miss_depress,miss_heart,miss_anxiety,education,ideo_leans,ideology,party_leans,party_aff,employ_time,employ_type,retired_type,union,relig_att_often,relig_type,religion,born_again,vet,vet_fam,zip,age_cat,birth_yr,rac_eth,rac_eth_other,hhinc
63908,20160220,1,3,1, , ,1,1,1,2,2,2,4,2,2,4,2, , , , ,5, ,1, ,2,2,1,2,1,1,1,1,3,2,1, ,1,3,2,3,3,2,1,1,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,1,2,2, ,2,1, ,6,5, ,5,3,3, ,5,3,1,1, ,1,2,1,62890,11,1942,1, ,5
24510,20160217,1,3,1, , ,1,1,2,2,2,2,3,9,9,2,2, , , , ,3, ,1, ,2,2,1,2,1,2,1,2,1,4,2,2,2,4,5,1,2,2,5,4,4,1,4,3, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1, ,1, ,1,3,6,9,7,3,3, ,5,2,5, ,1,2,5,1,62881,13,1928,1, ,3
42607,20160217,1,3,1, , ,1,1,1,3,2,1,3,4,9,1,1,1, ,5, , , , , ,5,2,2,2,2,1,1,1,3,3,1, ,1,3,1,4,3,5,3,5,4,2,4,1,5, , , , , , , ,0,0,0,0,1,0,0,0,0,2,3,1,2,1, ,2, ,2,1,6,9,1,1,3, ,1,2,4, ,1,1,2,2,62864,13,1933,1, ,1
24226,20160217,1,3,1, , ,1,1,2,2,2,1,4,4,9,5,1,4, ,5, , , , , ,2,2,2,2,2,3,2,1,4,4,2,3,2,2,2,5,2,4,5,1,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,2,3, ,2, ,1,2,4,3,8,8,3, ,3,2,2,1, ,1,5,1,62859,13,1931,1, ,1
15493,20160218,1,3,2,1,1, ,1,2,2,2,1,3,2,4,2,4, , , , , , , , ,5,2,2,2,2,2,2,1,3,2,2,1,1,3,1,2,2,2,2,1,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2, , ,1,4,3,2,8,8,3, ,1,2,4, ,1,2,5,1,62842,10,1947,1, ,1
21001,20160217,1,3,1, , ,1,1,2,2,2,1,4,4,9,4,1,4, ,5, , , , , ,1,2,1,1,3,2,2,1,4,4,1, ,1,4,1,1,4,4,4,4,4,4,1,1,10, , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,1,1, ,1, ,2,4,2,1,1,1,1,1, ,2,2,1, ,2,5,1,62839,8,1959,1, ,3
66608,20160220,1,3,1, , ,1,1,2,2,2,1,3,5,2,5,2, , , , ,3, ,4, ,3,2,2,2,2,2,2,2,2,4,2,1,1,2,1,2,4,5,5,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,2,5,2,1,1, , ,2,3,5, ,7,3,3, ,1,2,2,1, ,2,5,2,62838,12,1941,1, ,3
34146,20160217,1,3,1, , ,1,1,2,1,1,3,2,2,9,9,3, , , , , , , , ,5,2,2,2,2,2,2,2,3,3,2,2,2,3,2,3,3,3,3,1,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1, ,2, ,2,3,2,1,6,3,3, ,4,2,4, ,1,2,5,1,62835,12,1937,1, ,7
23076,20160218,1,3,2,1,1, ,1,1,2,3,1,3,2,9,5,2, , , , ,5, ,4, ,3,2,1,2,1,3,2,2,2,4,2,1,1,3,1,2,2,1,2,1,1,1,1,1,6, , , , , , , ,0,0,0,0,0,1,0,0,0,1,2,4,2,1,1, ,1, ,6,4,3,5,3,1,3, ,1,1,1, ,1,1,1,62832,6,1969,1, ,4
486,20160214,1,3,2,1,1, ,1,1,2,2,1,2,3,1,4,4, , , , , , , , ,5,2,2,1,2,2,2,2,3,4,1, ,1,3,1,3,3,4,4,3,3,1,1,1,9, , , , , , ,through the schools,0,0,0,0,0,0,0,0,1,2,3,1,2,2,1, , ,2,2,4,3,9,9,3, ,3,1,1,1, ,1,2,1,62822,10,1948,1, ,5
52146,20160218,1,3,1, , ,1,1,2,2,2,1,3,2,9,2,4, , , , , , , , ,2,2,2,2,2,2,2,2,1,4,2,1,1,1,1,1,4,4,2,1,1,3,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1, ,1, ,4,3,2,5,3,3, ,1,2,5, ,1,2,5,1,62816,10,1949,1, ,1
2036,20160216,1,3,2,1,1, ,1,2,2,2,2,3,4,4,4,1,4, ,5, , , , , ,3,2,1,1,2,1,1,2,1,3,2,1,1,2,1,3,2,1,1,2,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,1,2,2,1, ,1, ,6,4,3,2,1,1,3, ,1,2,1, ,1,5,2,62812,7,1963,1, ,7
10665,20160218,1,3,2,1,1, ,1,2,3,2,2,3,5,9,2,1,2, ,5, , , , , ,1,2,2,2,2,2,2,2,1,4,2,3,2,1,1,1,4,5,5,5,2,1,3,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,2, ,1, ,1,6,3,2,3,1,4, , ,2,5, ,1,2,5,2,62712,8,1958,1, ,3
29416,20160217,1,3,1, , ,1,1,2,2,2,1,2,2,2,2,4, , , , , , , , ,3,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,1,1,1,1,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1, , ,1,5,3,2,9,9,1,2, ,2,4, ,1,2,5,1,62712,9,1953,1, ,6
71216,20160220,1,3,1, , ,1,1,1,2,2,1,3,2,1,4,2, , , , ,1, ,1, ,3,2,2,1,2,1,2,2,4,2,1, ,1,1,2,5,3,4,1,2,3,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2, ,1, ,6,3,2,5,3,3, ,3,2,1,1, ,2,5,2,62712,10,1949,1, ,5
16149,20160218,1,3,1, , ,1,1,1,2,2,1,2,2,1,4,2, , , , ,6, ,1, ,3,1,2,1,1,2,1,1,2,3,2,1,1,3,1,2,2,2,2,3,4,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1, , ,1,6,4,3,7,3,2,1, ,1,1,1, ,2,5,2,62711,6,1971,1, ,6
32571,20160217,1,3,1, , ,1,1,2,1,2,1,1,5,2,1,2, , , , ,4, ,1, ,3,2,2,2,2,2,2,1,2,3,1, ,1,2,2,2,2,1,1,2,2,1,2,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,3,2,2, ,2, ,1,5,2,1,2,1,2,1, ,2,3,1, ,2,5,2,62711,5,1975,1, ,7
61366,20160219,1,3,1, , ,1,1,2,3,2,3,3,9,9,1,1,4, ,5, , , , , ,5,3,3,3,3,3,3,3,5,5,2,3,2,5,1,1,4,5,5,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,4,1,2,1, ,5, ,4,4,3,2,3,1,3, ,3,1,3,1, ,2,5,1,62711,13,1928,1, ,3
14441,20160218,1,3,1, , ,1,1,2,2,2,1,3,1,2,4,2, , , , ,4, ,1, ,3,3,1,1,2,2,2,1,1,4,2,1,1,4,4,3,1,1,1,4,2,1,1,1,9, , , , , , ,I can not go to the state museum.,0,0,0,0,0,0,0,0,1,3,2,3,2,1, ,2, ,1,5,5, ,5,3,3, ,4,2,1,1, ,2,5,1,62704,13,1930,1, ,3
27942,20160218,1,3,2,1,1, ,1,1,2,2,2,1,1,2,5,2, , , , ,3, ,4, ,3,2,1,2,1,1,2,1,2,4,2,1,1,2,2,2,2,2,3,4,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,2,5,2,2,1, , ,2,5,5, ,7,3,3, ,1,2,1,1, ,2,5,1,62704,11,1946,1, ,5
17182,20160218,1,3,2,1,1, ,1,2,1,2,1,3,4,2,2,4, , , , , , , , ,1,2,2,2,2,2,2,2,4,2,2,2,2,2,1,2,4,2,3,4,2,1,1,1,2,3,4,5,6,7,8, ,0,1,1,1,1,1,1,1,0,1,1,1,1,2,1, ,1, ,5,2,1,4,2,1,3, ,1,4, ,1,2,5,2,62703,2,1987,1, ,2
33761,20160217,1,3,1, , ,1,1,1,2,3,3,2,2,5,5,1,2, ,1, , , , , ,2,1,2,2,1,1,1,1,3,4,2,1,1,4,1,2,4,1,4,1,4,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2, ,1, ,5,4,3,5,3,3, ,3,2,5, ,1,2,2,2,62702,10,1950,1, ,4
65720,20160220,1,3,1, , ,1,1,2,2,2,2,3,5,2,3,2, , , , ,6, ,1, ,1,2,1,2,2,1,2,2,3,2,1, ,1,2,1,2,4,2,1,1,2,1,1,1,8, , , , , , , ,0,0,0,0,0,0,0,1,0,2,2,1,1,1,1, ,1, ,5,3,2,7,3,2,1, ,1,4, ,1,2,5,2,62702,10,1947,1, ,7
68636,20160220,1,3,1, , ,1,1,1,2,1,1,3,4,4,5,2, , , , ,8, ,4, ,2,1,1,1,2,1,1,1,3,3,2,2,2,1,1,1,3,2,3,1,4,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,3,1,2,2,3, ,1, ,5,3,2,6,3,4, , ,2,3,1, ,2,5,1,62702,6,1968,1, ,1
52652,20160219,1,1,1, , ,1,1,2,2,2,3,5,4,9,5,2, , , , ,2, ,4, ,2,2,3,2,1,3,2,3,4,4,1, ,1,4,4,4,4,4,1,1,1,1,1,1,5, , , , , , , ,0,0,0,0,1,0,0,0,0,3,3,4,2,1, ,1, ,1,2,5, ,7,3,1,4, ,2,1,2, , ,5,1,62684,8,1961,1, ,2
15802,20160218,1,3,2,1,1, ,1,2,2,2,1,2,4,2,4,3, , , , , , , , ,2,2,2,2,2,1,2,1,3,2,2,2,2,3,2,3,2,2,2,1,3,1,1,1,9, , , , , , ,"Cuts in school district, teacher pay and school bus routes.",0,0,0,0,0,0,0,0,1,3,2,1,2,2, ,2,1, ,4,4,3,6,3,1,1, ,2,2,1, ,2,5,1,62681,8,1959,1, ,6
39100,20160218,1,3,1, , ,1,1,2,2,2,1,2,5,9,1,1,1, ,5, , , , , ,5,2,2,3,1,1,1,1,4,2,2,2,2,5,1,2,4,2,5,2,4,2,2,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,1,1,2,2,1, ,1, ,2,3,2,2,1,3, ,1,2,6, ,1,2,5,1,62681,11,1942,1, ,9
60518,20160219,1,3,1, , ,1,1,1,1,2,1,2,5,9,1,1,4, ,1, , , , , ,3,2,2,2,2,2,2,2,2,5,2,1,1,2,1,1,4,5,1,1,2,2,4,1,6, , , , , , , ,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1, , ,1,6,6,9,1,1,3, ,3,2,4, ,8, ,5,1,62681,10,1948,1, ,1
40191,20160216,1,3,2,1,1, ,1,1,2,2,1,2,5,3,3,3, , , , , , , , ,3,2,1,2,2,2,2,2,4,2,2,2,2,4,3,4,4,2,4,5,3,3,4,1,6, , , , , , , ,0,0,0,0,0,1,0,0,0,2,4,5,1,2,1, , ,1,2,4,3,4,2,1,4, ,1,5, ,1,2,5,1,62677,9,1952,7, ,6
9382,20160218,1,3,1, , ,1,1,2,2,2,1,2,5,9,2,1,2, ,1, , , , , ,1,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,2,1,2,1,2,3,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1, , ,1,5,1,1,1,1,3, ,1,2,5, ,3, ,5,2,62656,6,1969,1, ,1
17319,20160218,1,3,2,1,1, ,1,2,1,2,2,3,4,9,5,1,2, ,5, , , , , ,3,2,2,2,2,2,2,2,2,3,2,1,1,2,2,2,2,2,1,1,2,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,2,1,1,1, ,1, ,1,3,3,2,1,1,2,2, ,2,2,1, ,2,5,1,62656,9,1956,1, ,4
40625,20160220,1,2,1, , ,1,1,1,1,1,1,3,2,1,2,3, , , , , , , , ,4,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,3,2,2,2,1,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1, ,2, ,1,3,4,3,3,1,2,1, ,2,5, ,3, ,5,2,62643,1,1994,2, ,4
14141,20160218,1,3,2,1,1, ,1,1,2,2,2,2,2,3,5,2, , , , ,3, ,1, ,2,2,1,2,1,3,2,2,3,2,2,2,2,4,2,3,2,2,2,3,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1, ,1, ,4,5, ,7,3,3, ,1,3,4, ,1,3,2,2,62625,10,1948,1, ,5
4282,20160215,1,3,2,1,1, ,1,1,2,2,1,3,2,2,5,2, , , , ,4, ,1, ,3,2,1,2,2,2,2,2,3,2,2,1,1,4,2,5,2,1,1,1,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,2,1,2, , ,2,5,4,3,6,3,1,4, ,2,2,1, ,2,5,2,62568,10,1950,1, ,6
26571,20160217,1,3,1, , ,1,1,1,1,2,1,3,5,2,1,1,1, ,1, , , , , ,3,2,1,2,1,2,2,2,2,2,1, ,1,1,2,1,1,2,1,1,1,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,2, ,2,1, ,6,3,2,1,1,3, ,3,2,4, ,1,2,2,1,62568,11,1943,1, ,9
7877,20160217,1,3,1, , ,1,1,2,2,2,2,3,9,9,5,2, , , , ,2, ,4, ,2,2,1,2,3,1,3,1,3,3,1, ,1,3,2,3,5,5,5,3,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,3,4,2,1,5, ,1, ,2,3,2,8,8,3, ,1,2,1,1, ,2,5,1,62557,13,1931,1, ,9
70501,20160220,1,3,1, , ,1,1,1,2,2,1,3,2,2,4,2, , , , ,4, ,1, ,2,2,1,1,1,1,2,1,2,2,2,1,1,2,3,3,2,2,1,3,3,3,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,2,1, ,2,1, ,6,3,2,5,3,1,3, ,1,2,1, ,2,5,2,62551,7,1964,1, ,5
5716,20160216,1,3,2,1,1, ,1,1,2,2,2,4,2,4,5,2, , , , ,3, ,2, ,2,2,1,2,1,1,2,1,3,4,2,2,2,4,4,4,4,2,1,2,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,4,2,1, ,1, ,1,5,5, ,5,3,3, ,1,2,3,1, ,1,2,1,62526,10,1949,1, ,4
16252,20160217,1,3,2,1,1, ,1,2,2,2,3,3,9,9,2,3, , , , , , , , ,4,2,1,2,2,2,2,1,2,1,1, ,1,3,1,2,3,2,3,2,2,3,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,4,2,2, ,2, ,2,2,6,9,9,9,1,1, ,2,5, ,1,2,5,1,62526,6,1969,1, ,4
30123,20160218,1,3,2,1,1, ,1,1,2,2,1,2,5,4,2,1,4, ,1, , , , , ,3,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,1,2,4,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,2, ,2,1, ,5,3,2,2,1,1,1, ,1,4, ,1,2,2,2,62522,10,1947,1, ,6
61686,20160220,1,3,1, , ,1,1,2,1,3,2,3,2,9,2,1,2, ,5, , , , , ,1,1,1,1,2,1,1,1,2,4,1, ,1,4,4,1,1,1,2,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,1,1,2,1, , ,4,3,5, ,3,1,3, ,2,2,4, ,1,1,5,1,62522,9,1953,2, ,1
3269,20160215,1,3,2,1,1, ,1,2,2,2,2,3,1,9,2,2, , , , ,6, ,4, ,2,2,1,2,1,3,2,2,2,2,2,1,1,4,3,5,4,4,4,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1, ,1,1, ,6,4,3,5,3,1,1, ,2,4, ,1,2,5,1,62521,6,1970,1, ,7
5598,20160215,1,3,1, , ,1,1,1,2,2,1,4,2,2,4,2, , , , ,8, ,1, ,3,2,2,2,1,1,1,1,4,1,1, ,1,4,4,4,4,2,4,3,2,1,1,1,6,2,5,8, , , , ,0,1,0,0,1,1,0,1,0,2,3,1,2,1,1, ,1, ,5,5, ,5,3,1,1, ,2,1,2, , ,5,1,62521,5,1976,1, ,5
19378,20160218,1,3,1, , ,1,1,2,2,2,1,2,1,2,5,4, , , , , , , , ,3,2,1,2,1,3,1,2,4,2,2,1,1,4,4,4,4,4,1,1,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,2,5,2,3, ,2, ,1,5,3,2,4,2,3, ,5,2,1,1, ,2,5,1,62521,13,1932,1, ,8
61759,20160220,1,3,1, , ,1,1,1,2,2,1,3,2,4,4,2, , , , ,6, ,2, ,2,2,2,1,2,3,2,1,3,2,2,1,1,3,2,2,3,2,1,1,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,1,1, ,2,1, ,5,4,3,5,3,1,4, ,1,1,1, ,2,5,2,62521,6,1970,1, ,6
7522,20160215,1,3,1, , ,1,1,2,2,2,2,3,2,3,9,2, , , , ,8, ,4, ,3,1,1,2,1,3,2,2,3,3,2,1,1,3,2,3,3,3,2,3,1,1,2,1,5, , , , , , , ,0,0,0,0,1,0,0,0,0,2,3,1,2,2,1, ,1, ,3,5, ,7,3,3, ,3,1,1,1, ,1,5,1,62468,14,1900,1, ,4
22083,20160218,1,3,2,1,1, ,1,1,1,2,1,3,4,9,9,4, , , , , , , , ,2,2,2,2,2,3,2,1,2,5,2,2,2,3,1,1,3,5,1,3,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,4,2,2, ,2, ,3,2,4,3,3,1,2,4, ,2,1,1, ,2,5,2,62467,8,1960,1, ,3
64943,20160220,1,3,1, , ,1,1,2,2,2,1,2,1,9,5,3, , , , , , , , ,2,2,2,2,1,2,2,2,2,4,2,2,2,1,1,1,4,4,4,4,4,1,2,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,4,2,1,2, ,2, ,2,5, ,5,3,3, ,1,2,2,2, , ,5,2,62465,12,1941,1, ,4
30912,20160217,1,3,1, , ,1,1,2,2,2,2,3,5,9,2,1,2, ,5, , , , , ,2,2,2,2,2,2,2,2,2,3,2,1,1,4,2,2,3,2,5,2,2,2,6,1,8,2, , , , , , ,0,1,0,0,0,0,0,1,0,3,2,1,2,1,1, ,1, ,3,4,3,4,2,2,2, ,2,1,1, ,2,5,2,62463,3,1983,1, ,3
63596,20160220,1,3,1, , ,1,1,1,2,2,1,2,9,9,9,4, , , , , , , , ,2,2,2,2,2,2,2,2,4,2,2,2,2,4,2,1,4,4,1,5,4,1,4,1,10, , , , , , , ,0,0,0,0,0,0,0,0,0,4,3,4,2,1,2, ,5, ,4,6,9,3,1,3, ,2,2,6, ,9, ,2,1,62451,10,1950,7, ,9
56759,20160219,1,3,1, , ,1,1,2,3,2,3,2,4,9,9,1,1, ,5, , , , , ,2,2,3,3,2,2,2,2,4,4,2,2,2,4,1,2,4,2,2,3,4,4,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,4,1,1,2,1,1, , ,3,5,2,1,2,1,1,1, ,2,1,1, ,2,5,1,62448,10,1951,1, ,9
29342,20160218,1,3,2,1,1, ,1,1,2,2,1,3,2,2,2,2, , , , ,6, ,1, ,3,2,2,1,1,2,1,1,4,3,2,2,2,4,4,3,3,5,3,5,3,1,5,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,3,1,2,2,3, ,1, ,4,6,9,6,3,1,1, ,2,4, ,1,2,5,1,62441,8,1959,1, ,3
23045,20160218,1,3,2,1,1, ,1,1,2,2,3,2,5,9,9,2, , , , ,8, ,4, ,2,2,3,2,2,3,2,3,3,3,2,1,1,3,1,1,3,3,4,1,4,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,4,4,2,1,1, , ,1,4,4,3,6,3,1,1, ,2,1,1, ,2,5,1,62425,9,1956,1, ,3
31752,20160217,1,3,1, , ,1,1,1,2,1,1,2,1,4,5,3, , , , , , , , ,2,2,1,2,1,1,1,1,4,2,2,1,1,4,4,4,4,1,2,2,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,2, ,1,2, ,5,4,3,5,3,1,1, ,2,2,1, ,1,5,1,62411,9,1954,1, ,6
61608,20160219,1,3,1, , ,1,1,2,2,2,2,2,4,9,5,2, , , , ,8, ,4, ,1,2,2,2,1,3,2,1,4,4,2,2,2,1,4,4,1,5,5,1,4,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,4,2,1, ,3,1, ,3,3,2,7,3,3, ,4,2,2,1, ,2,5,2,62363,13,1915,1, ,2
67525,20160220,1,3,1, , ,1,1,2,2,2,2,4,2,4,5,4, , , , , , , , ,2,1,2,2,1,1,2,2,4,4,2,2,2,4,4,4,4,1,4,1,4,1,1,1,5, , , , , , , ,0,0,0,0,1,0,0,0,0,3,3,4,2,3, ,4,3, ,3,3,2,9,9,3, ,4,2,5, ,3, ,5,1,62354,14,1900,7, ,9
60722,20160219,1,3,1, , ,1,1,1,2,2,2,4,1,5,5,2, , , , ,6, ,1, ,2,2,2,2,3,1,2,1,4,2,2,2,2,4,2,1,3,1,1,1,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,1,1,2, , ,5,5,4,3,7,3,2,1, ,2,4, ,1,1,2,2,62341,12,1938,1, ,3
2398,20160214,1,3,2,1,1, ,1,2,2,2,1,2,4,5,1,2, , , , ,8, ,4, ,2,2,1,2,1,1,1,1,4,3,1, ,1,4,1,2,4,1,3,4,5,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,3,1,1,1, ,3,1, ,2,4,3,7,3,3, ,3,2,1,1, ,1,5,1,62312,8,1959,1, ,4
8120,20160215,1,3,1, , ,1,1,2,1,1,1,3,2,9,1,2, , , , ,8, ,4, ,5,1,1,1,3,1,1,3,3,3,3, ,3,3,3,2,2,5,5,5,5,5,5,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,4,1,2,1,4, , ,1,3,3,2,7,3,3, ,3,2,3,1, ,3,5,1,62305,13,1926,1, ,5
12499,20160216,1,3,2,1,1, ,1,2,2,2,1,3,9,9,9,4, , , , , , , , ,2,2,1,2,2,2,2,1,5,2,2,2,2,4,2,2,2,3,5,1,3,3,2,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1, , ,1,2,4,3,4,2,2,1, ,2,4, ,1,2,5,1,62305,9,1956,1, ,4
41164,20160217,1,3,1, , ,1,1,2,2,2,2,5,5,2,2,3, , , , , , , , ,3,2,2,1,1,1,2,1,1,4,2,1,1,4,1,1,1,4,4,4,4,1,1,1,3,8, , , , , , ,0,0,1,0,0,0,0,1,0,2,1,1,2,1, ,2,1, ,3,3,2,4,2,3, ,2,2,4, ,1,2,5,1,62305,13,1931,1, ,1
58100,20160220,1,3,1, , ,1,1,2,1,2,1,3,5,2,1,2, , , , ,8, ,1, ,3,3,2,1,1,1,3,2,5,2,1, ,1,1,1,2,2,2,1,1,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,1,2,1, ,3,1, ,6,4,3,2,1,3, ,3,2,1,1, ,2,5,1,62305,13,1932,1, ,8
8173,20160216,1,3,2,1,1, ,1,1,2,2,2,3,4,4,4,3, , , , , , , , ,3,2,1,2,1,2,2,1,4,4,2,1,1,4,1,4,4,1,3,3,3,1,2,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,3,4,2,3,2, ,2, ,4,4,3,6,3,1,2, ,2,1,1, ,1,3,1,62301,7,1966,1, ,1
28777,20160218,1,3,2,1,1, ,1,2,3,2,1,1,5,9,2,2, , , , ,4, ,4, ,2,2,2,2,2,2,2,3,4,4,1, ,1,4,1,1,2,2,1,1,2,1,3,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,2,1, ,2,3, ,3,3,2,4,2,3, ,1,2,1,1, ,1,5,1,62301,12,1940,1, ,4
60535,20160220,1,3,1, , ,1,1,1,2,2,1,2,2,9,2,1,2, ,5, , , , , ,3,2,1,2,1,1,2,2,2,2,1, ,1,2,2,2,3,2,3,1,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,1,2, ,2, ,2,5,3,2,4,2,3, ,3,2,1,1, ,2,5,2,62301,10,1950,1, ,5
66880,20160220,1,3,1, , ,1,1,2,2,2,1,1,4,9,2,2, , , , ,1, ,1, ,2,2,2,2,1,2,2,2,1,1,1, ,1,3,3,4,2,3,2,1,4,2,1,1,8,8, , , , , , ,0,0,0,0,0,0,0,1,0,1,2,1,2,1, ,1,1, ,6,3,2,6,3,1,2, ,2,2,1, ,2,5,1,62298,6,1968,1, ,7
61259,20160220,1,3,1, , ,1,1,2,1,2,2,5,5,9,9,1,2, ,5, , , , , ,5,2,2,2,2,2,2,2,2,1,2,3,2,5,1,1,5,2,5,2,1,3,5,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,3,1,1, ,1, ,2,1,1,1,1,3, ,5,2,3,1, ,2,5,1,62286,10,1949,1, ,8
17177,20160217,1,3,1, , ,1,1,2,2,2,1,3,2,2,2,2, , , , ,6, ,1, ,2,3,1,2,1,2,2,2,2,3,2,2,2,4,1,2,3,2,1,1,2,1,1,1,3,8, , , , , , ,0,0,1,0,0,0,0,1,0,2,2,1,2,1, ,2, ,2,4,5, ,5,3,3, ,1,2,1,1, ,1,5,1,62269,14,1900,1, ,9
69702,20160220,1,3,1, , ,1,1,2,2,2,1,4,5,5,5,2, , , , ,6, ,2, ,3,2,2,1,2,1,2,1,3,2,2,1,1,4,1,2,3,2,4,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1, , ,1,5,4,3,4,2,3, ,3,2,1,1, ,2,2,1,62269,10,1947,1, ,4
39525,20160218,1,3,1, , ,1,1,2,1,3,1,1,2,3,2,3, , , , , , , , ,3,2,3,1,2,2,2,1,4,4,2,2,2,4,1,2,3,4,2,2,4,2,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,2,1,2,1,1, , ,1,6,2,1,6,3,3, ,2,2,2,1, ,2,5,1,62260,10,1949,1, ,6
678,20160214,1,3,2,1,1, ,1,2,2,2,2,3,4,2,4,2, , , , ,6, ,4, ,2,2,2,2,2,1,2,2,4,2,2,2,2,4,2,3,4,2,2,1,2,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,1,2,1,1, ,1, ,6,4,3,5,3,3, ,1,2,1,1, ,2,5,1,62249,11,1946,1, ,3
