id,date,int_lang,area,type,S1,S2,S3,S5,gender,rwdirusa,rwdiril,rwdirlocal,qlife,raunerappog,Q6,Q7,Q8,Q9,Q10,Q11,Q11_oth,Q12,Q12_oth,Q13,Q13_oth,Q14,fix_deficit_il,stale_budg_aff,Q16AM1,BudgetAffect,Q16A_oth,Q16AM2,Q16AM3,Q16AM4,Q16AM5,Q16AM6,Q16AM7,Q16AM8,Q16AM9,view_unions_og,right2work_og,union_inf,Q20,Q21,desire_move,Q23,Q23_oth,ReasonMoveCollapse,term_lim,redist_commis,Q26,env_econ,vet_sentence,education,ideology_og,party_aff_og,Q32,Q33,Q34,Q35,QR01,QR02A,QR02B,QR03,Q36,Q37,Q38,Q39_cat,birth_yr,rac_eth,Q40_oth,hhinc,Generation,party_aff,ideology,age_cat50,BudgAffectCOL,raunerapp,unionview,right2work,fairshr,gaslockbox,madapp,cullapp,enthusiasm,prez16,senate16,comptroller16,climate_chng,likely_move
031089,20160927,1,3,1, , ,1,1,2,2,2,1,2,4,4,9,1,1,2,10, ,10, ,10, ,1,2,2, , , , , , , , , , , ,1,1,2,4,5,2, , , ,1,3,1,3,2,2,6,9,3, ,4,2,1,1, ,2,5,1,61244,12,1940,1, ,9,1,9,8,2, ,2,1,1,3,1,2,3,2,5,5,5,1,2
031300,20160927,1,3,1, , ,1,1,2,2,2,2,3,5,5,9,1,1,1,1, ,1, ,1, ,1,3,2, , , , , , , , , , , ,4,1,3,2,5,2, , , ,2,2,3,2,2,4,5,7,1,4, ,2,4, ,1,2,5,1,61377,8,1960,1, ,4,2,3,3,2, ,2,2,1,2,1,2,3,1,1,1,1,3,2
031344,20160927,1,2,1, , ,1,1,1,2,2,2,3,5,5,4,1,1,1,3, ,3, ,10, ,1,2,2, , , , , , , , , , , ,4,5,2,1,5,2, , , ,1,1,1,1,1,6,3,1,3, ,3,2,4, ,1,2,2,1,60649,10,1947,2, ,6,2,1,2,2, ,2,2,3,1,1,2,2,1,2,2,5,1,2
035634,20160927,1,2,1, , ,1,1,1,1,1,1,3,4,2,2,1,1,1,3, ,3, ,3, ,1,3,2, , , , , , , , , , , ,2,2,3,2,5,2, , , ,1,1,1,1,2,5,3,1,2,3, ,1,1,1, ,1,5,1,60440,8,1960,2, ,7,2,1,2,2, ,2,1,1,2,1,1,1,1,2,2,2,1,2
039740,20160927,1,1,1, , ,1,1,1,1,1,1,2,2,2,9,1,1,1,3, ,3, ,3, ,5,2,2, , , , , , , , , , , ,4,1,2,1,1,2, , , ,2,2,1,1,1,2,1,1,3, ,1,2,3,1, ,1,2,1,60608,12,1937,2, ,1,1,1,1,2, ,1,2,1,1,3,1,3,1,2,2,2,1,1
040232,20160927,1,2,1, , ,1,1,2,1,2,3,1,5,5,4,1,1,3,3, ,3, ,10, ,5,5,2, , , , , , , , , , , ,2,4,1,1,5,2, , , ,2,1,1,1,1,6,2,3,2,1, ,2,5, ,9, ,5,1,60093,9,1956,1, ,7,2,1,1,2, ,2,1,2,1,3,2,2,3,2,2,5,1,2
040618,20160927,1,1,1, , ,1,1,1,3,2,2,1,5,5,5,1,1,2,3, ,1, ,1, ,1,3,2, , , , , , , , , , , ,2,4,3,2,5,2, , , ,1,1,1,1,1,6,3,1,1,1, ,2,4, ,2, ,5,2,60654,2,1987,1, ,7,4,1,2,1, ,2,1,2,2,1,2,2,2,2,1,1,1,2
042228,20160927,1,1,1, , ,1,1,2,1,2,2,1,5,4,5,1,1,1,3, ,3, ,5, ,3,1,2, , , , , , , , , , , ,2,4,2,2,3,2, , , ,2,1,1,1,1,6,6,3,3, ,4,2,1,1, ,2,5,1,60611,9,1953,7, ,7,2,1,8,2, ,2,1,2,2,2,2,2,1,2,2,3,1,1
044577,20160927,1,1,1, , ,1,1,1,3,2,2,1,1,5,4,1,2,2,1, ,1, ,1, ,3,5,2, , , , , , , , , , , ,4,4,2,2,5,2, , , ,1,1,2,2,2,2,5,7,3, ,1,2,1,1, ,2,2,1,60606,10,1947,1, ,9,2,3,3,2, ,1,2,2,2,2,2,2,2,1,1,1,2,2
044586,20160927,1,2,1, , ,1,1,2,2,2,1,2,1,9,9,1,1,2,10, ,10, ,10, ,1,2,2, , , , , , , , , , , ,3,5,3,2,5,2, , , ,2,1,1,1,1,6,5,5,3, ,1,2,1,1, ,1,5,2,60010,7,1962,1, ,7,2,3,3,2, ,1,2,3,2,1,3,3,2,5,5,5,1,2
045684,20160927,1,2,1, , ,1,1,2,2,3,3,3,9,3,3,1,2,2,3, ,4, ,3, ,1,2,2, , , , , , , , , , , ,1,5,1,1,3,3, , , ,1,1,2,3,3,6,1,3,3, ,5,1,5, ,3, ,5,1,99999,13,1932,1, ,2,1,1,1,2, ,3,1,3,1,1,3,3,2,2,2,2,2,1
047174,20160927,1,1,1, , ,1,1,1,1,2,2,4,5,5,9,1,1,2,3, ,3, ,3, ,1,3,2, , , , , , , , , , , ,2,2,2,2,5,2, , , ,1,1,1,1,3,5,3,3,1,2, ,2,2,1, ,2,5,2,60608,10,1950,1, ,5,2,1,2,2, ,2,1,1,2,1,2,3,2,2,2,2,1,2
047185,20160927,1,2,1, , ,1,1,1,2,2,1,1,5,4,4,1,2,1,3, ,5, ,3, ,3,3,2, , , , , , , , , , , ,2,2,2,1,5,2, , , ,1,1,1,1,1,5,3,4,1,1, ,2,1,2, , ,5,2,60417,6,1970,2, ,7,3,2,2,1, ,2,1,1,1,2,2,2,1,2,3,2,1,2
049311,20160927,1,2,1, , ,1,1,1,3,2,2,3,5,1,1,1,1,2,2, ,3, ,10, ,3,2,2, , , , , , , , , , , ,1,4,1,2,5,2, , , ,2,2,2,1,1,6,2,4,3, ,3,2,5, ,2, ,5,1,60477,10,1949,1, ,9,2,2,1,2, ,2,1,2,2,2,1,1,2,1,2,5,2,2
050205,20160927,1,2,1, , ,1,1,2,1,2,1,2,2,2,2,2,1,2,3, ,3, ,3, ,1,2,2, , , , , , , , , , , ,5,2,2,2,5,2, , , ,1,3,2,2,2,2,3,1,3, ,5,1,1,1, ,2,5,2,60805,13,1917,1, ,1,1,1,2,2, ,1,3,1,2,1,1,1,2,2,2,2,2,2
050542,20160927,1,2,1, , ,1,1,2,2,2,2,3,2,3,3,1,1,1,1, ,10, ,10, ,1,2,2, , , , , , , , , , , ,5,5,2,2,5,2, , , ,1,1,1,1,1,2,1,4,3, ,1,2,5, ,1,2,5,1,60402,8,1958,1, ,2,2,2,1,2, ,1,3,3,2,1,3,3,1,1,5,5,1,2
050782,20160927,1,1,1, , ,1,1,1,1,2,1,1,5,5,5,1,1,2,3, ,3, ,10, ,3,3,2, , , , , , , , , , , ,2,3,1,2,4,2, , , ,2,1,1,1,1,5,1,4,1,1, ,2,5, ,3, ,5,1,60605,7,1966,1, ,9,3,2,1,2, ,2,1,2,2,2,2,2,2,2,2,5,1,2
055394,20160927,1,1,1, , ,1,1,1,2,1,2,3,2,4,4,1,1,1,1, ,1, ,3, ,3,1,2, , , , , , , , , , , ,4,4,2,2,5,2, , , ,1,1,1,2,1,6,4,5,1,1, ,2,2,1, ,2,2,1,60610,9,1954,1, ,6,2,3,3,2, ,1,2,2,2,2,2,2,1,1,1,2,1,2
057554,20160927,1,1,1, , ,1,1,1,1,2,3,2,2,5,4,1,1,1,4, ,3, ,3, ,1,3,2, , , , , , , , , , , ,3,2,2,2,5,2, , , ,3,1,1,1,3,5,2,9,3, ,1,2,4, ,2, ,2,1,60611,13,1923,7, ,9,1,9,1,2, ,1,2,1,2,1,2,2,1,2,2,2,1,2
058047,20160927,1,1,1, , ,1,1,1,1,2,1,3,2,1,2,1,2,1,3, ,3, ,3, ,1,3,2, , , , , , , , , , , ,1,1,2,1,3,2, , , ,1,1,1,1,1,6,1,3,3, ,2,2,4, ,1,1,2,2,99999,13,1934,2, ,4,1,1,1,2, ,1,1,1,1,1,1,1,1,2,2,2,1,1
058373,20160927,1,1,1, , ,1,1,1,1,1,1,3,5,1,2,1,1,1,3, ,3, ,3, ,1,2,2, , , , , , , , , , , ,1,5,2,3,5,2, , , ,3,3,5,1,1,2,6,1,3, ,3,2,1,1, ,2,5,2,99999,12,1939,2, ,9,1,1,8,2, ,2,1,3,3,1,1,1,1,2,2,2,4,2
058702,20160927,1,2,1, , ,1,1,2,1,2,2,4,5,1,1,1,1,1,3, ,3, ,3, ,3,2,2, , , , , , , , , , , ,1,4,1,1,5,2, , , ,2,1,1,2,1,3,1,1,3, ,3,1,4, ,1,1,5,2,60628,10,1949,2, ,9,2,1,1,2, ,2,1,2,1,2,1,1,1,2,2,2,1,2
059256,20160927,1,1,1, , ,1,1,2,1,2,1,2,5,2,2,1,1,1,3, ,3, ,3, ,1,1,2, , , , , , , , , , , ,1,5,1,1,5,2, , , ,1,1,1,1,1,5,1,1,3, ,4,2,4, ,2, ,5,2,60611,10,1947,1, ,6,2,1,1,2, ,2,1,3,1,1,1,1,1,2,2,2,1,2
059806,20160927,1,1,1, , ,1,1,1,1,2,2,2,2,9,9,1,1,1,3, ,3, ,3, ,3,3,2, , , , , , , , , , , ,3,1,2,1,5,2, , , ,1,1,1,1,1,6,1,1,1,2, ,2,4, ,2, ,5,2,60611,8,1960,1, ,7,2,1,1,2, ,1,2,1,1,2,3,3,1,2,2,2,1,2
060110,20160927,1,1,1, , ,1,1,2,1,2,2,1,2,5,9,1,1,1,10, ,3, ,10, ,1,3,2, , , , , , , , , , , ,2,2,4,4,5,2, , , ,1,3,1,1,1,6,2,1,3, ,1,2,5, ,3, ,5,1,60601,12,1937,1, ,9,1,1,1,2, ,1,1,1,3,1,2,3,1,5,2,5,1,2
061323,20160927,1,2,1, , ,1,1,1,1,2,1,3,5,2,9,1,1,1,3, ,3, ,3, ,1,2,2, , , , , , , , , , , ,1,5,1,1,5,2, , , ,1,1,2,1,1,2,1,1,2,1, ,2,4, ,1,2,5,1,60471,7,1964,2, ,1,2,1,1,2, ,2,1,3,1,1,1,3,1,2,2,2,2,2
062716,20160927,1,2,1, , ,1,1,2,2,2,1,2,1,5,2,1,1,1,1, ,1, ,1, ,1,3,2, , , , , , , , , , , ,4,1,3,2,4,2, , , ,1,1,3,2,1,2,5,7,3, ,1,2,4, ,1,3,5,1,60477,12,1939,1, ,3,1,3,3,2, ,1,2,1,2,1,2,1,1,1,1,1,3,2
067998,20160927,1,1,1, , ,1,1,2,2,2,2,2,1,5,2,1,1,1,1, ,1, ,1, ,1,2,2, , , , , , , , , , , ,2,5,3,2,5,2, , , ,1,1,3,2,1,3,4,7,3, ,1,2,4, ,1,2,5,1,60611,11,1945,1, ,5,1,3,3,2, ,1,1,3,2,1,2,1,1,1,1,1,3,2
068330,20160927,1,2,1, , ,1,1,2,1,2,2,3,4,2,2,1,2,1,3, ,3, ,3, ,1,3,2, , , , , , , , , , , ,1,4,2,1,5,2, , , ,1,1,1,1,1,6,3,1,1,2, ,1,3,1, ,2,5,2,60031,7,1966,1, ,7,3,1,2,2, ,2,1,2,1,1,1,1,1,2,2,2,1,2
069789,20160927,1,2,1, , ,1,1,1,2,2,3,3,4,4,4,1,1,1,1, ,10, ,10, ,1,3,2, , , , , , , , , , , ,1,5,1,1,5,2, , , ,1,1,2,1,1,3,3,4,1,3, ,1,1,1, ,1,5,1,60187,9,1956,1, ,5,2,2,2,2, ,2,1,3,1,1,2,2,1,1,5,5,2,2
071276,20160927,1,2,1, , ,1,1,2,2,2,1,3,1,5,3,1,1,1,1, ,1, ,10, ,1,2,2, , , , , , , , , , , ,4,1,3,2,5,2, , , ,1,1,2,2,1,3,5,7,2,1, ,2,3,1, ,2,5,2,60440,14,0,1, ,3,0,3,3,0, ,1,2,1,2,1,2,3,1,1,1,5,2,2
073575,20160927,1,2,1, , ,1,1,1,1,2,2,2,5,2,2,1,1,2,3, ,10, ,10, ,1,3,2, , , , , , , , , , , ,4,1,2,3,5,2, , , ,3,3,5,1,2,3,2,6,3, ,4,2,1,1, ,2,5,1,60638,11,1943,1, ,4,1,3,1,2, ,2,2,1,3,1,1,1,2,2,5,5,4,2
000796,20160928,1,3,2,1,1, ,1,1,3,2,2,2,4,5,5,1,1,1,3, ,3, ,5, ,1,3,2, , , , , , , , , , , ,1,4,1,1,4,2, , , ,1,1,1,1,1,2,3,5,3, ,1,1,1,1, ,2,5,1,62294,12,1938,1, ,4,1,3,2,2, ,2,1,2,1,1,2,2,1,2,2,3,1,2
001654,20160928,1,1,2,1,1, ,1,1,1,3,3,1,2,9,9,3, , , , , , , , , ,3,2, , , , , , , , , , , ,3,5,3,1,3,2, , , ,1,3,2,3,1,6,2,4,1,1, ,2,4, ,3, ,5,2,60602,2,1989,1, ,5,4,2,1,1, ,1,2,3,1,3,3,3,4,5,5,5,2,1
002952,20160928,1,2,2,1,1, ,1,1,1,2,2,1,5,5,5,1,1,2,3, ,3, ,3, ,1,3,2, , , , , , , , , , , ,1,4,1,1,5,2, , , ,1,1,1,1,1,5,1,2,1,1, ,2,4, ,1,2,5,2,60647,5,1973,1, ,5,3,1,1,1, ,2,1,2,1,1,2,2,2,2,2,2,1,2
003152,20160928,1,1,2,1,1, ,1,2,1,3,1,3,1,2,2,3, , , , , , , , , ,4,2, , , , , , , , , , , ,5,5,1,1,5,2, , , ,2,2,1,1,2,5,2,3,2,5, ,2,5, ,3, ,5,2,60612,1,1992,3, ,1,4,1,1,1, ,1,3,3,1,3,1,1,4,5,5,5,1,2
005606,20160928,1,1,2,1,1, ,1,2,1,3,1,1,2,9,9,1,1,3,3, ,4, ,10, ,1,1,2, , , , , , , , , , , ,1,5,2,1,5,2, , , ,1,1,1,1,1,6,1,2,1,1, ,2,4, ,2, ,5,2,60047,6,1967,3, ,7,3,1,1,1, ,1,1,3,1,1,3,3,3,2,2,5,1,2
006929,20160928,1,3,2,1,1, ,1,1,2,1,1,2,2,2,2,3, , , , , , , , , ,2,2, , , , , , , , , , , ,1,1,2,1,3,2, , , ,1,1,1,1,1,2,5,4,1,1, ,2,4, ,1,2,5,1,61030,1,1993,1, ,4,4,2,3,1, ,1,1,1,1,3,1,1,4,5,5,5,1,1
007144,20160928,1,2,2,1,1, ,1,1,2,1,1,2,4,2,9,1,1,2,10, ,1, ,1, ,3,3,2, , , , , , , , , , , ,1,4,1,1,5,2, , , ,2,1,2,2,1,4,4,3,4, , ,1,5, ,1,3,5,1,60191,8,1960,1, ,2,2,1,3,2, ,2,1,2,1,2,1,3,2,5,1,1,2,2
008450,20160928,1,2,2,1,1, ,1,2,3,2,1,3,2,4,3,1,1,1,3, ,10, ,10, ,3,2,2, , , , , , , , , , , ,2,5,2,2,5,2, , , ,2,2,1,1,1,5,2,3,2,3, ,1,4, ,1,2,5,2,60131,2,1987,1, ,6,4,1,1,1, ,1,1,3,2,2,2,3,1,2,5,5,1,2
008821,20160928,1,1,2,1,1, ,1,2,2,2,1,1,4,4,9,1,1,2,3, ,1, ,1, ,4,3,2, , , , , , , , , , , ,4,5,1,2,5,2, , , ,1,1,1,1,1,6,3,2,1,1, ,2,3,1, ,2,5,1,60091,5,1974,1, ,7,3,1,2,1, ,2,2,3,2,2,2,3,2,2,1,1,1,2
010138,20160928,1,1,2,1,1, ,1,1,3,3,2,4,4,4,4,3, , , , , , , , , ,3,3, , , , , , , , , , , ,4,5,1,1,5,2, , , ,1,1,3,2,1,2,4,8,1,1, ,2,4, ,3, ,5,1,60608,14,0,4, ,2,0,8,3,0, ,2,2,3,1,3,2,2,4,5,5,5,3,2
010536,20160928,1,1,2,1,1, ,1,2,1,1,2,2,9,9,9,1,1,2,3, ,5, ,5, ,3,2,2, , , , , , , , , , , ,3,5,3,2,5,2, , , ,1,1,2,1,1,5,3,8,1,1, ,2,4, ,1,2,5,2,60610,3,1985,1, ,6,4,8,2,1, ,3,2,3,2,2,3,3,2,2,3,3,2,2
010600,20160928,1,2,2,1,1, ,1,2,2,2,2,5,5,9,5,1,1,2,7, ,3, ,7, ,1,2,2, , , , , , , , , , , ,1,4,1,1,5,2, , , ,1,1,1,1,1,5,1,9,2,4, ,1,5, ,3, ,5,2,60647,2,1988,1, ,1,4,9,1,1, ,2,1,2,1,1,3,2,2,4,2,4,1,2
012513,20160928,1,3,2,1,1, ,1,2,2,1,1,3,2,9,9,2,2,2,3, ,1, ,10, ,1,2,2, , , , , , , , , , , ,2,5,4,2,4,2, , , ,1,1,1,2,1,3,6,4,4, , ,2,3,1, ,2,5,2,61073,9,1955,1, ,2,2,2,8,2, ,1,1,3,2,1,3,3,2,2,1,5,1,2
012665,20160928,1,1,2,1,1, ,1,1,2,2,1,2,5,2,2,1,1,1,3, ,3, ,3, ,1,1,2, , , , , , , , , , , ,1,1,1,1,5,2, , , ,2,2,1,2,1,5,2,1,3, ,5,2,1,2, , ,5,1,60611,11,1945,1, ,1,1,1,1,2, ,2,1,1,1,1,1,1,1,2,2,2,1,2
013136,20160928,1,2,2,1,1, ,1,2,2,2,1,2,1,5,9,1,1,1,1, ,1, ,1, ,1,2,2, , , , , , , , , , , ,4,2,3,2,5,2, , , ,1,2,2,1,2,2,4,7,3, ,1,2,1,1, ,2,5,2,60004,12,1941,1, ,9,1,3,3,2, ,1,2,1,2,1,2,3,1,1,1,1,2,2
013284,20160928,1,1,2,1,1, ,1,2,2,1,1,3,4,2,2,1,1,1,3, ,3, ,3, ,3,1,2, , , , , , , , , , , ,2,2,1,2,5,2, , , ,2,1,1,1,1,3,2,1,1,1, ,2,5, ,3, ,5,2,60647,1,1992,1, ,2,4,1,1,1, ,2,1,1,2,2,1,1,1,2,2,2,1,2
013482,20160928,1,1,2,1,1, ,1,1,1,2,1,1,4,5,4,1,3,1,3, ,1, ,4, ,1,3,2, , , , , , , , , , , ,2,2,1,2,1,2, , , ,1,1,1,1,1,5,2,2,1,1, ,2,4, ,1,2,5,2,60068,5,1972,1, ,7,3,1,1,1, ,2,1,1,2,1,2,2,1,2,1,2,1,1
013483,20160928,1,3,2,1,1, ,1,1,2,2,1,2,2,4,2,1,1,1,1, ,3, ,1, ,1,2,2, , , , , , , , , , , ,2,1,3,1,5,2, , , ,1,1,5,2,1,3,4,6,3, ,1,2,1,1, ,2,5,2,62814,10,1951,1, ,2,2,3,3,2, ,1,1,1,1,1,2,1,1,1,2,1,4,2
015256,20160928,1,3,2,1,1, ,1,1,2,3,1,3,2,2,2,2,3,2,3, ,10, ,1, ,3,2,2, , , , , , , , , , , ,3,2,2,2,5,2, , , ,2,1,2,1,1,2,3,6,2,5, ,2,4, ,1,2,5,2,60548,1,1995,1, ,9,4,3,2,1, ,1,2,1,2,2,1,1,2,2,5,1,2,2
015411,20160928,1,3,2,1,1, ,1,2,1,2,2,2,5,5,5,1,1,2,3, ,3, ,3, ,1,1,2, , , , , , , , , , , ,2,2,2,2,5,2, , , ,1,2,1,1,1,3,1,1,3, ,3,2,5, ,1,2,5,1,62243,10,1949,1, ,9,2,1,1,2, ,2,1,1,2,1,2,2,2,2,2,2,1,2
016205,20160928,1,3,2,1,1, ,1,1,2,2,1,2,1,4,9,1,1,2,5, ,1, ,1, ,1,2,2, , , , , , , , , , , ,4,1,3,2,5,2, , , ,1,1,2,1,1,4,4,2,1,4, ,2,1,1, ,2,5,2,60550,3,1985,1, ,6,4,1,3,1, ,1,2,1,2,1,2,3,2,3,1,1,2,2
016375,20160928,1,2,2,1,1, ,1,2,2,2,1,1,1,5,2,1,1,1,1, ,1, ,1, ,1,2,2, , , , , , , , , , , ,4,1,3,1,5,2, , , ,1,1,2,1,1,5,5,7,4, , ,2,4, ,1,2,5,2,60091,7,1964,1, ,7,2,3,3,2, ,1,2,1,1,1,2,1,1,1,1,1,2,2
018595,20160928,1,2,2,1,1, ,1,1,1,1,1,2,2,2,3,1,1,2,3, ,10, ,3, ,1,2,2, , , , , , , , , , , ,4,2,3,2,5,2, , , ,1,1,1,1,1,4,3,2,1,4, ,2,1,2, , ,5,2,60076,1,1997,3, ,6,4,1,2,1, ,1,2,1,2,1,1,3,2,2,5,2,1,2
019117,20160928,1,3,2,1,1, ,1,1,1,2,2,2,4,4,4,1,1,1,3, ,3, ,10, ,5,1,2, , , , , , , , , , , ,1,3,1,1,5,2, , , ,2,1,1,1,1,5,2,1,3, ,1,2,1,8, , ,5,2,60005,13,1934,1, ,2,1,1,1,2, ,2,1,2,1,3,2,2,1,2,2,5,1,2
019464,20160928,1,2,2,1,1, ,1,2,1,2,2,3,4,2,2,1,1,1,3, ,3, ,3, ,1,4,2, , , , , , , , , , , ,1,1,2,1,5,2, , , ,1,1,1,1,2,6,2,1,3, ,3,2,4, ,1,2,5,1,60653,10,1948,2, ,6,2,1,1,2, ,2,1,1,1,1,1,1,1,2,2,2,1,2
022232,20160928,1,2,2,1,1, ,1,1,1,2,1,2,5,4,9,1,1,1,3, ,4, ,4, ,1,3,2, , , , , , , , , , , ,2,5,3,1,5,2, , , ,1,1,1,1,1,6,2,1,1,1, ,2,2,1, ,2,5,2,60031,8,1957,2, ,5,2,1,1,2, ,2,1,3,1,1,2,3,1,2,2,2,1,2
022633,20160928,1,3,2,1,1, ,1,2,2,2,2,4,2,4,9,1,1,1,1, ,3, ,10, ,1,2,3, , , , , , , , , , , ,1,2,2,2,5,2, , , ,2,2,3,1,1,3,4,5,1,1, ,2,4, ,1,2,5,1,62871,9,1954,1, ,2,2,3,3,2, ,1,1,1,2,1,2,3,1,1,2,5,3,2
022737,20160928,1,2,2,1,1, ,1,1,2,2,1,2,2,4,2,1,1,2,10, ,1, ,10, ,3,2,2, , , , , , , , , , , ,3,3,3,1,5,2, , , ,1,2,1,2,2,5,4,6,1,1, ,1,3,1, ,2,5,1,60193,6,1970,1, ,4,3,3,3,1, ,1,2,2,1,2,2,1,2,5,1,5,1,2
025380,20160928,1,2,2,1,1, ,1,1,2,2,2,1,4,4,4,2,2,2,3, ,3, ,3, ,3,3,2, , , , , , , , , , , ,3,2,3,1,5,2, , , ,1,1,1,1,1,5,2,1,1,1, ,2,5, ,3, ,5,2,60585,4,1977,1, ,7,3,1,1,1, ,2,2,1,1,2,2,2,2,2,2,2,1,2
026036,20160928,1,2,2,1,1, ,1,2,2,2,2,5,9,9,9,3, , , , , , , , , ,5,3, , , , , , , , , , , ,4,5,3,2,4,2, , , ,3,3,1,3,3,1,3,6,5, , ,2,5, ,3, ,5,1,60622,9,1956,6,American,1,2,3,2,2, ,3,2,3,2,3,3,3,4,5,5,5,1,2
026302,20160928,1,2,2,1,1, ,1,1,1,2,3,2,5,5,5,1,1,2,3, ,3, ,10, ,1,3,2, , , , , , , , , , , ,5,4,2,3,4,2, , , ,1,1,1,3,1,5,2,3,1,3, ,2,5, ,3, ,5,2,99999,6,1971,7, ,9,3,1,1,1, ,2,3,2,3,1,2,2,2,2,2,5,1,2
026981,20160928,1,2,2,1,1, ,1,2,2,1,1,1,2,2,4,1,3,1,3, ,4, ,3, ,1,2,2, , , , , , , , , , , ,2,2,2,1,5,2, , , ,1,1,1,1,2,6,3,3,1,1, ,2,4, ,1,2,5,1,60502,3,1986,1, ,5,4,1,2,1, ,1,1,1,1,1,1,2,1,2,2,2,1,2
029022,20160928,1,2,2,1,1, ,1,1,2,2,2,2,2,4,2,1,1,1,4, ,4, ,10, ,1,3,2, , , , , , , , , , , ,4,5,3,1,3,2, , , ,1,1,2,1,1,6,2,4,4, , ,2,3,1, ,2,5,2,60191,2,1989,1, ,3,4,2,1,1, ,1,2,3,1,1,2,1,1,2,2,5,2,1
029476,20160928,1,2,2,1,1, ,1,2,2,2,1,1,2,5,5,1,1,2,10, ,1, ,1, ,1,3,2, , , , , , , , , , , ,3,1,3,2,4,2, , , ,1,1,3,2,1,3,3,5,3, ,1,2,2,1, ,2,5,2,60565,11,1944,1, ,4,1,3,2,2, ,1,2,1,2,1,2,2,2,5,1,1,3,2
030742,20160928,1,2,2,1,1, ,1,1,1,2,1,1,5,2,2,1,2,1,3, ,3, ,3, ,1,1,2, , , , , , , , , , , ,3,3,2,1,5,2, , , ,2,2,3,1,1,5,3,3,3, ,1,2,4, ,1,2,5,2,60450,10,1951,1, ,9,2,1,2,2, ,2,2,2,1,1,1,1,1,2,2,2,3,2
031975,20160928,1,2,2,1,1, ,1,1,1,1,2,2,2,9,9,3, , , , , , , , , ,2,3, , , , , , , , , , , ,1,5,2,2,5,2, , , ,1,2,3,1,1,3,3,9,1,1, ,2,4, ,1,2,5,2,60513,2,1990,5, ,3,4,9,2,1, ,1,1,3,2,3,3,3,4,5,5,5,3,2
032733,20160928,1,2,2,1,1, ,1,1,1,2,1,1,2,2,9,1,2,1,3, ,3, ,10, ,1,2,2, , , , , , , , , , , ,4,2,3,2,4,2, , , ,3,3,1,1,2,4,3,3,1,1, ,2,2,2, , ,5,2,60047,6,1971,3, ,7,3,1,2,1, ,1,2,1,2,1,1,3,1,2,2,5,1,2
034387,20160928,1,2,2,1,1, ,1,1,1,1,3,2,1,1,1,1,3,1,1, ,1, ,3, ,1,1,3, , , , , , , , , , , ,1,5,1,1,5,2, , , ,1,3,1,3,1,3,6,7,4, , ,1,1,1, ,3,5,2,60639,6,1970,5, ,2,3,3,8,1, ,1,1,3,1,1,1,1,1,1,1,2,1,2
039323,20160928,1,2,2,1,1, ,1,1,1,2,2,3,5,9,2,1,1,1,10, ,1, ,3, ,1,2,2, , , , , , , , , , , ,2,2,2,1,5,2, , , ,1,1,1,1,1,3,2,5,1,1, ,2,3,1, ,2,5,2,60632,14,0,7, ,3,0,3,1,0, ,2,1,1,1,1,3,1,1,5,1,2,1,2
039750,20160928,1,2,2,1,1, ,1,1,1,2,2,2,5,4,2,1,1,3,3, ,3, ,3, ,2,3,2, , , , , , , , , , , ,2,3,1,1,4,2, , , ,1,1,1,1,3,6,1,1,2,3, ,2,1,1, ,2,5,1,60641,10,1951,1, ,7,2,1,1,2, ,2,1,2,1,1,2,1,3,2,2,2,1,2
040025,20160928,1,2,2,1,1, ,1,1,1,1,1,1,5,1,2,1,3,1,3, ,3, ,3, ,1,2,2, , , , , , , , , , , ,1,2,1,1,5,2, , , ,2,2,2,1,2,3,1,1,4, , ,2,3,1, ,1,5,2,60610,2,1987,2, ,2,4,1,1,1, ,2,1,1,1,1,1,1,1,2,2,2,2,2
041763,20160928,2,2,2,1,1, ,1,1,1,1,1,1,1,1,2,1,1,3,3, ,5, ,3, ,1,3,2, , , , , , , , , , , ,1,1,2,2,5,2, , , ,2,2,2,1,2,5,5,3,1,1, ,2,1,2, , ,5,1,60632,3,1984,4, ,1,4,1,3,1, ,1,1,1,2,1,1,1,3,2,3,2,2,2
042241,20160928,1,2,2,1,1, ,1,2,2,3,2,4,4,9,9,1,3,2,5, ,3, ,3, ,3,2,2, , , , , , , , , , , ,2,5,4,1,5,2, , , ,1,1,1,1,1,3,2,8,4, , ,2,4, ,1,2,5,2,60651,3,1986,2, ,1,4,8,1,1, ,2,1,3,1,2,3,3,2,3,2,2,1,2
042585,20160928,1,2,2,1,1, ,1,1,2,3,1,2,9,9,9,3, , , , , , , , , ,3,2, , , , , , , , , , , ,3,5,3,1,5,2, , , ,2,1,1,2,1,5,2,4,1,1, ,2,4, ,2, ,5,2,60175,4,1981,3, ,7,3,2,1,1, ,3,2,3,1,3,3,3,4,5,5,5,1,2
043942,20160928,1,2,2,1,1, ,1,1,2,2,2,2,2,5,5,1,3,1,1, ,1, ,1, ,1,2,2, , , , , , , , , , , ,3,1,3,2,4,2, , , ,1,1,1,2,1,6,5,5,1,1, ,2,1,1, ,2,5,1,60156,6,1969,1, ,6,3,3,3,1, ,1,2,1,2,1,2,2,1,1,1,1,1,2
