id,area,rwdirusa,rwdiril,rwdirlocal,qlife,redist_hat,redist_neutral,redist_commis,app_pres_oba,firstam_1,firstam_2,firstam_3,firstam_4,firstam_5,firstam_6,firstam_7,firstam_8,firstam_9,firstam_10,firstam_11,firstam_12,firstam_13,firstam_14,massmedia,press_free,teapar_know,app_teapar,teapar_vote,gen10_vote,gen10_pollplace,gen10_house,gen10_enthu,term_lim,term_leader,cf_lim_judic,cf_pub_judic,cf_lim_leader,prim_nodeclr,fix_deficit_il,cuts_K12,cuts_he,cuts_cops,cuts_parks,cuts_poor,cuts_dis,pen_cuts,tax_inc_temp,tax_sales,tax_services1,tax_services2,gamble_exp,sell_il_asset,gen10_gov,gen10_gov_no3,gen10_ussen,gen10_ussen_no3,recall_today,recall,abort_leg,lg_rights,lg_mil_open,death_pen,betteroff_now,betteroff_1yr,poltol_vers,poltol_frs,poltol_frs_rep,poltol_frs_dem,poltol_frs_wom,poltol_frs_teapar,poltol_frs_lds,poltol_fru,poltol_fru_rep,poltol_fru_dem,poltol_fru_wom,poltol_fru_teapar,poltol_fru_lds,poltol_you_rep,poltol_you_dem,poltol_you_wom,poltol_you_teapar,poltol_you_lds,gender,education,ideology,party_aff,relig_att_often,relig_type,religion,relig_denom,relig_epis,relig_bapt,relig_bret,relig_coc,relig_cog,relig_luth,relig_meth,relig_pres,relig_crc,relig_mean,relig_what,born_again,christian_type,birth_yr,zip,rac_eth,rent_own,hhinc,zip1,fips,adi,dma,msa,nielson,census,firam_pres,firam_spe,firam_relig,firam_pet,firam_asmbly,firam_tot,firam_none1,firam_other,firam_none2
41937,2,2,2,1,2,3,3,1,2,2, , , , , , ,6, , , , , , ,2,3,2,5, ,1,1,3,1,1,1,1,4,1,1,2,2,2,2,2,2,2,1,2,2, ,2,1,1,7, ,1, ,1,1,1,2,2,1,2,3,3, , , , , , , , , , , , ,1,1,1,2,1,2,4,3,3,5, ,1,31, , , , , , , , , , , ,2,2,1963,60188,1,2,7,60103,17043,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
41964,3,2,2,1,3,3,2,1,4,1, , , , , , ,2, , , , , , ,2,1,1,2,1,1,1,1,1,1,2,4,1,1,1,2,2,1,2,2,2,1,1,2,1, ,2,1,1,2, ,2, ,1,2,3,3,3,1,3,3,2, , , , , , ,1,3,1,1,2,2, , , , , ,1,5,4,7,3,1, ,5, , , , , , , , , , , , , ,1950,61550,1,2,3,61550,17179,676,556,3790,B,3,1,1,0,0,0,2,0,0,0
42018,1,1,1,1,2,3,2,1,1,3, , , , , , ,1,2, , , , , ,2,3,2,3,3,2, ,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2, ,1,2,1, ,1, ,1,1,3,2,2,1,3,3,1,1,0,3,0,0,0, , , , , , , , , , , ,2,6,3,3,4, ,2, , , , , , , , , , , ,7, , ,1953,60659,1,2,3,60626,17031,196,140,1698,A,3,1,1,1,0,0,3,0,0,0
42048,3,3,2,2,2,5,2,1,2,6, , , , , , , , , , , , , ,1,3,2,5, ,2, ,3,3,1,2,2,2,2,1,3,2,2,2,2,2,2,1,2,2, ,2,1,1,7, ,6, ,1,1,1,3,1,1,2,3,3, , , , , , , , , , , , ,2,1,1,2,1,2,5,2,4,3,1, ,80, , , , , , , , , , , ,1,5,1970,99999,1,2,8,61111,17201,744,616,4042,B,3,0,0,0,0,0,0,1,0,1
42058,3,2,2,1,3,4,3,2,3,2, , , , , , ,6, , , , , , ,2,3,1,2,3,1,1,2,2,2,1,1,2,1,1,5,2,2,2,2,2,2,1,1,2, ,1,1,2,2, ,3,3,1,1,1,3,2,2,2,4,2, , , , , , ,1,5,5,4,5,5, , , , , ,1,3,2,4,2,1, ,14, , , , , , ,1, , , , ,1,3,1919,61350,1,2,3,61350,17099,196,140,9999,C,3,0,1,0,0,0,1,0,0,0
42122,2,2,2,2,3,4,1,3,4,2, , , , , , ,6, , , , , , ,2,1,1,2,4,1,1,3,3,1,1,4,4,1,1,2,2,2,2,1,3,2,1,2,2,2, ,1,1,7, ,6, ,1,1,2,2,1,1,3,2,3, , , , , , , , , , , , ,1,1,1,1,1,2,2,5,8,3,1, ,13, , , , , ,2, , , , , ,2,5,1934,60452,1,2,8,60452,17031,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
42134,1,1,1,2,2,3,2,1,2,1,3,5, , , , ,6, , , , , , ,2,3,2,4,2,1,1,3,3,1,1,1,1,1,1,3,2,2,3,2,2,2,2,1,2,1, ,2,2,1, ,1, ,1,2,2,1,1,2,3,3,3, , , , , , , , , , , , ,1,1,1,2,1,2,5,2,4,1,1, ,5, , , , , , , , , , , , , ,1955,60641,4,2,6,60641,17031,196,140,1698,A,3,1,0,1,0,1,3,0,0,0
42150,2,1,2,1,2,4,2,1,2,2,3, , , , , ,6, , , , , , ,1,1,2,5, ,1,1,3,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2, ,1,1,7, ,6, ,1,1,2,3,2,2,2,3,2, , , , , , ,1,5,5,5,5,0, , , , , ,2,4,1,8,1,1, ,16, , , , , , , , , , , ,1,1,1965,60543,1,2,1,60543,17093,196,140,1698,A,3,0,1,1,0,0,2,0,0,0
42203,3,1,1,1,2,4,1,1,1,2,4,3, , , , ,1, , , , , , ,2,3,1,4,2,1,1,2,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1, ,2,1,1, ,1, ,1,1,1,1,1,2,3,1,3, , , , , , , , , , , , ,2,1,1,2,1,2,6,1,1,4, ,1,5, , , , , , , , , , , , , ,1955,60115,1,2,6,60115,17037,196,140,1698,A,3,1,1,1,1,0,4,0,0,0
42247,2,2,2,1,2,4,2,1,3,2,5,3, , , , ,6, , , , , , ,1,2,1,5, ,1,1,1,1,1,1,3,2,3,1,3,2,2,1,2,1,2,1,1,2,1, ,2,3,2, ,2, ,2,2,1,2,1,2,3,3,2, , , , , , ,1,2,3,4,3,4, , , , , ,1,6,3,4,1,1, ,13, , , , , ,7, , , , , ,2,3,1967,60174,1,2,6,60174,17089,196,140,1698,A,3,0,1,1,0,1,3,0,0,0
42280,2,1,2,1,2,3,5,1,2,2, , , , , , ,6, , , , , , ,2,3,2,3,2,2, ,2,3,1,1,1,1,1,2,1,2,1,2,1,2,2,2,1,1, ,2,2,2,1, ,1, ,1,1,1,1,2,2,2,3,3, , , , , , , , , , , , ,1,1,1,1,1,2,6,2,3,5, ,3, , , , , , , , , , , , , , ,1977,60148,1,3,3,60148,17043,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
42300,2,1,1,1,2,3,3,1,1,6, , , , , , , , , , , , , ,2,1,1,1,2,1,1,2,3,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,2, ,1,1,2,1, ,1, ,2,1,1,2,1,2,1,1,2, , , , , , ,1,4,4,4,0,4, , , , , ,2,6,2,4,1,1, ,80, , , , , , , , , , , ,1,2,1955,60473,2,2,6,60438,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
42307,2,2,2,3,1,1,4,2,4,2,5, , , , , ,6, , , , , , ,2,3,1,1,1,1,3,1,1,1,2,1,4,4,1,2,1,1,2,1,1,1,1,2,2,2, ,2,1,2, ,2, ,1,1,1,2,1,1,2,2,2, , , , , , ,1,4,0,4,2,4, , , , , ,1,6,5,5,3,1, ,16, , , , , , , , , , , ,1,3,1969,60102,1,3,5,60102,17111,196,140,1698,A,3,0,1,0,0,1,2,0,0,0
42361,2,3,2,1,2,2,2,3,2,2, , , , , , ,6, , , , , , ,1,3,1,3,2,2, ,2,3,1,2,2,2,2,5,1,2,3,2,3,2,2,2,1,1,1, ,1,2,1, ,1, ,3,3,1,1,2,2,3,3,3, , , , , , , , , , , , ,3,1,1,2,3,1,1,2,1,4, ,1,3, ,5, , , , , , , , , ,1,2,1960,60438,2,5,8,60438,17031,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
42382,3,2,2,1,3,4,2,2,2,2,1, , , , , ,3, , , , , , ,3,3,2,5, ,4, ,3,2,1,1,1,1,1,1,2,2,1,1,1,3,2,1,2,2, ,1,1,2,7, ,6, ,1,1,2,4,2,1,2,3,3, , , , , , , , , , , , ,1,1,1,1,2,2,6,6,8,3,1, ,5, , , , , , , , , , , , , ,1982,62712,1,2,5,62563,17167,834,116,4410,C,3,1,1,1,0,0,3,0,0,0
42420,3,2,2,1,2,2,1,1,2,2,5, , , , , ,6, , , , , , ,2,3,1,5, ,1,1,3,3,1,2,1,1,2,1,2,2,2,1,2,2,2,1,2,2, ,2,2,2,7, ,6, ,2,2,1,3,2,2,1,3,1,1,2,1,3,0,0, , , , , , , , , , , ,2,2,1,6,5, ,1,16, , , , , , , , , , , ,2,2,1948,60014,1,1,6,60014,17111,196,140,1698,A,3,0,1,0,0,1,2,0,0,0
42478,3,2,2,3,2,3,3,1,4,2,3,1,5,4, , ,6, , , , , , ,1,2,1,3,3,1,1,3,2,1,1,4,4,1,1,2,1,1,1,1,1,1,1,2,2, ,2,1,1,4,3,3,3,2,1,1,1,1,2,2,3,1,1,1,2,4,4,4, , , , , , , , , , , ,1,5,6,8,5, ,2, , , , , , , , , , , ,80, , ,1954,61820,6,2,5,61821,17019,834,116,1658,C,3,1,1,1,1,1,5,0,0,0
42492,2,2,2,2,4,2,3,1,4,2, , , , , , ,6, , , , , , ,2,3,1,1,1,1,1,1,3,2,5,4,4,3,4,2,2,1,1,1,1,2,1,2,2,2, ,2,2,2, ,2, ,3,3,4,4,5,3,3,2,3, , , , , , , , , , , , ,1,2,3,1,3,1,5,4,7,5, ,1,5, , , , , , , , , , , , , ,1924,60525,1,2,8,60525,17031,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
42510,2,1,2,1,2,3,2,1,2,2, , , , , , ,6, , , , , , ,2,2,2,5, ,1,1,2,3,1,2,3,2,3,2,2,2,2,2,1,2,2,2,2,2, ,2,1,2,1, ,4,2,2,2,2,1,1,1,3,1,3, , , , , , , , , , , , ,2,1,1,2,1,1,4,2,4,4, ,3, , , , , , , , , , , , , , ,1989,60172,1,2,2,60172,17043,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
42527,2,2,2,1,2,5,5,1,2,6, , , , , , , , , , , , , ,1,2,3, ,2,1,1,1,1,1,1,1,4,2,4,3,2,2,2,1,2,2,1,2,2,2, ,1,1,5,2,2, ,1,1,3,3,1,1,2,4,1,1,4,4,4,4,4, , , , , , , , , , , ,1,3,3,6,1,1, ,16, , , , , , , , , , , ,1,3,1963,60175,1,2,7,60174,17089,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
42551,2,2,3,3,2,3,2,1,3,1,2,3,5, , , ,4, , , , , , ,2,3,1,4,2,1,1,2,2,1,1,2,1,2,5,3,2,2,1,2,2,2,1,2,2,1, ,2,2,1, ,1, ,1,1,2,2,5,2,3,3,2, , , , , , ,1,0,4,4,0,4, , , , , ,2,4,2,3,3,2, , , , , , , , , , , , ,4, , ,1986,60457,3,2,3,60453,17031,196,140,1698,A,3,1,1,1,1,1,5,0,0,0
42606,1,2,1,2,4,4,1,1,2,2,3, , , , , ,6, , , , , , ,1,3,2,5, ,1,1,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,1, ,2,2,1, ,1, ,1,1,3,2,2,2,2,1,2, , , , , , ,1,2,2,4,5,5, , , , , ,2,4,4,3,1,1, ,5, , , , , , , , , , , , , ,1936,60630,1,2,3,60641,17031,196,140,1698,A,3,0,1,1,0,0,2,0,0,0
42640,2,2,3,2,3,3,5,2,4,6, , , , , , , , , , , , , ,2,1,2,2,4,1,1,1,2,3,2,2,3,2,1,2,2,2,2,1,1,2,1,1,2, ,2,1,2,7, ,2, ,3,3,2,2,1,1,3,3,3, , , , , , , , , , , , ,1,1,1,1,1,2,3,2,5,3,1, ,19, , , , , , , ,1, , , ,1,3,1938,60453,1,2,5,60406,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
42641,2,2,2,2,5,3,2,1,3,2, , , , , , ,6, , , , , , ,1,1,2,5, ,3, ,3,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2, ,2,1,2,7, ,6, ,1,1,2,1,2,1,2,3,1,1,0,0,3,0,0, , , , , , , , , , , ,2,2,3,4,4, ,1,5, , , , , , , , , , , , , ,1945,60458,1,2,2,60480,17031,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
42687,3,1,2,1,2,4,1,2,2,7, , , , , , ,6, , , , , , ,1,3,1,4,2,1,1,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1, ,2,2,1, ,1, ,1,1,1,1,1,2,3,3,1,1,1,3,3,0,1, , , , , , , , , , , ,2,6,1,1,5, ,3, , , , , , , , , , , , , , ,1946,61820,1,2,6,61821,17019,834,116,1658,C,3,0,0,0,0,0,0,0,1,1
42711,2,2,2,2,4,5,2,1,4,2, , , , , , ,3,1, , , , , ,2,3,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,3,2,2,1,2,1,2,2,2, ,2,2,2, ,2, ,1,1,1,2,1,2,1,3,3, , , , , , , , , , , , ,1,2,1,1,1,2,2,4,6,3,1, ,3, ,5, , , , , , , , , ,1,2,1968,60543,1,2,6,60505,17089,196,140,1698,A,3,1,1,1,0,0,3,0,0,0
42745,2,1,2,1,3,2,2,2,1,2, , , , , , ,6, , , , , , ,1,1,2,5, ,1,1,2,3,1,1,1,1,2,1,3,2,2,2,2,2,2,2,2,2, ,1,1,1,7, ,1, ,1,1,1,1,1,1,3,1,3, , , , , , , , , , , , ,1,1,1,1,1,2,6,3,2,3,1, ,3, ,5, , , , , , , , , ,2,3,1978,60411,2,2,5,60411,17031,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
42756,3,1,1,1,2,4,1,2,1,2,5, , , , , ,6, , , , , , ,2,1,1,4,2,1,1,2,1,1,1,4,1,1,1,1,2,2,3,2,2,2,2,1,1,1, ,2,2,1, ,1, ,2,1,1,1,1,2,1,1,1,1,0,3,3,3,0, , , , , , , , , , , ,2,6,1,1,3,2, , , , , , , , , , , , ,11, , ,1950,62675,7,2,7,62675,17129,834,116,4410,C,3,0,1,0,0,1,2,0,0,0
42767,2,2,2,1,3,4,2,1,3,2,3,4, , , , ,6, , , , , , ,3,3,2,2,1,1,1,3,1,1,1,1,2,1,1,3,2,1,2,1,1,2,2,1,2,2, ,2,1,7, ,6, ,1,1,1,2,2,2,2,3,1,1,3,0,3,3,2, , , , , , , , , , , ,2,6,4,4,1,1, ,13, , , , , ,1, , , , , ,1,6,1943,60506,1,2,5,60506,17089,196,140,1698,A,3,0,1,1,1,0,3,0,0,0
42843,2,2,2,2,3,4,2,1,4,2, , , , , , ,6, , , , , , ,2,3,2,2,2,1,1,1,3,2,2,2,5,1,1,2,2,1,2,1,2,2,2,1,1,3, ,2,2,2, ,2, ,1,1,2,2,1,2,2,2,3, , , , , , , , , , , , ,1,2,1,1,1,2,3,4,6,3,1, ,5, , , , , , , , , , , , , ,1960,60506,4,2,8,60506,17089,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
42859,2,2,2,2,2,3,5,1,3,2,3, , , , , ,6, , , , , , ,2,4,2,5, ,3, ,3,2,1,1,1,4,2,1,2,2,2,1,1,1,2,2,1,2,2, ,3,3,6, ,5, ,1,1,2,1,5,1,2,3,2, , , , , , ,1,2,1,3,5,3, , , , , ,2,3,4,3,5, ,1,14, , , , , , ,1, , , , ,2,3,1932,60565,1,2,2,60565,17043,196,140,1698,A,3,0,1,1,0,0,2,0,0,0
43232,1,2,2,2,4,5,1,1,1,2, , , , , , ,6, , , , , , ,2,1,2,3,2,1,1,2,1,2,1,4,1,3,1,2,2,2,2,1,2,2,2,1,1,1, ,2,2,1, ,1, ,1,1,1,2,1,2,2,3,3, , , , , , , , , , , , ,2,1,1,2,2,2,5,2,1,1,1, ,16, , , , , , , , , , , ,1,2,1944,60619,2,2,8,60619,17031,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
43245,2,2,2,1,2,3,2,1,4,6, , , , , , , , , , , , , ,2,3,2,1,3,1,1,1,1,1,1,1,3,1,5,2,2,1,2,2,2,2,2,2,1, ,1,2,2,2, ,2, ,1,1,3,3,2,2,2,2,2, , , , , , ,1,2,1,4,2,2, , , , , ,2,6,4,7,1,1, ,13, , , , , ,7, , , , , ,1,6,1948,60560,1,2,5,60543,17093,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
43303,2,1,2,1,2,3,3,2,1,2,1, , , , , ,6, , , , , , ,1,3,1,4,2,1,1,2,1,2,3,5,1,5,5,1,2,2,2,2,2,2,2,1,1, ,1,1,2,3,1,1, ,2,2,1,1,1,2,1,1,3, , , , , , , , , , , , ,3,1,1,2,1,2,5,2,1,4, ,3, , , , , , , , , , , , , , ,1968,60067,1,2,6,60067,17031,196,140,1698,A,3,1,1,0,0,0,2,0,0,0
43327,2,2,2,2,3,3,2,2,2,6, , , , , , , , , , , , , ,1,3,1,4,2,1,1,2,3,1,2,1,3,1,1,3,2,2,2,2,2,2,1,1,2,1, ,2,2,1, ,1, ,1,1,3,1,1,2,3,3,3, , , , , , , , , , , , ,2,1,1,2,1,2,5,2,1,4, ,1,5, , , , , , , , , , , , , ,1977,60202,1,2,7,60202,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
43372,1,1,2,2,4,5,1,3,1,6, , , , , , , , , , , , , ,2,1,2,3,2,1,1,2,1,1,1,4,5,1,5,2,2,2,2,2,2,2,2,2,2,2, ,2,3,1, ,6, ,2,2,4,4,5,3,3,1,1,2, , , , , , , , , , , , , , , , ,2,7,5,1,1,1, ,16, , , , , , , , , , , ,4,7,1900,60628,2,2,8,60628,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
43377,2,1,1,2,2,3,5,1,2,3,2, , , , , ,5, , , , , , ,2,1,2,3,2,1,1,2,2,2,1,1,3,1,1,2,2,3,2,2,2,2,1,2,2,1, ,1,2,5,1,1, ,1,1,2,2,1,2,2,2,3, , , , , , , , , , , , ,1,1,1,2,1,2,3,2,3,1,1, ,13, , , , , ,1, , , , , ,1,4,1940,60139,1,2,2,60137,17043,196,140,1698,A,3,0,1,1,0,1,3,0,0,0
43388,3,2,2,2,5,3,5,3,3,6, , , , , , , , , , , , , ,2,2,2,5, ,2, ,3,2,3,1,5,5,5,1,2,2,1,1,2,3,2,1,2,2, ,3,2,1,3,3,6, ,1,1,4,2,2,1,2,2,3, , , , , , , , , , , , ,3,3,1,1,2,1,2,2,3,1,1, ,80, , , , , , , , , , , ,1,2,1964,62618,1,2,4,62618,17017,834,116,9999,D,3,0,0,0,0,0,0,1,0,1
43480,2,1,2,1,2,3,2,1,1,6, , , , , , , , , , , , , ,1,1,3, ,3,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2, ,2,2,2,2, ,2, ,1,2,2,1,1,1,3,3,3, , , , , , , , , , , , ,1,1,1,1,1,2,3,3,3,3,1, ,31, , , , , , , , , , , ,1,2,1946,60056,1,2,8,60016,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
43575,2,3,2,2,3,3,5,1,1,2, , , , , , ,6, , , , , , ,2,3,4, ,2,1,1,2,1,1,1,1,4,1,1,3,2,1,2,1,2,2,1,1,2, ,2,1,2,1, ,1, ,2,2,2,1,1,2,1,3,1,1,3,3,3,0,3, , , , , , , , , , , ,2,4,3,1,1,1, ,14, , , , , , ,2, , , , ,2,3,1900,60189,2,2,4,60188,17043,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
43636,3,2,2,2,3,3,2,1,2,6, , , , , , , , , , , , , ,2,3,2,4,2,2, ,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,3,7, ,6, ,1,1,1,1,1,1,2,2,2, , , , , , ,1,0,3,3,0,5, , , , , ,2,1,1,2,5, ,3, , , , , , , , , , , , , , ,1975,99999,2,3,1,61108,17201,744,616,4042,B,3,0,0,0,0,0,0,1,0,1
43638,2,1,2,1,3,4,2,1,1,6, , , , , , , , , , , , , ,2,1,1,4,2,1,1,2,1,1,1,1,1,1,1,3,2,2,2,1,2,2,2,1,2, ,2,1,1,1, ,1, ,1,1,2,2,1,2,3,3,2, , , , , , ,1,0,4,4,0,5, , , , , ,2,5,3,1,4, ,1,16, , , , , , , , , , , ,1,2,1944,60185,2,2,6,60185,17043,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
43698,2,2,2,1,2,5,5,3,4,2,3, , , , , ,6, , , , , , ,2,3,1,2,1,1,1,1,1,1,1,1,4,2,2,2,1,1,2,1,1,2,1,2,2, ,3,2,3,2, ,2, ,3,3,3,3,4,1,3,3,2, , , , , , ,1,4,0,5,2,5, , , , , ,2,3,5,7,1,1, ,3, ,5, , , , , , , , , ,1,6,1900,60005,1,2,8,60004,17031,196,140,1698,A,3,0,1,1,0,0,2,0,0,0
43732,3,1,1,1,3,4,2,2,2,6, , , , , , , , , , , , , ,1,1,2,3,2,1,1,2,2,2,2,2,2,3,1,3,2,2,2,2,2,2,2,2,2,2, ,1,1,1, ,1, ,2,1,1,1,2,2,2,4,3, , , , , , , , , , , , ,3,3,3,3,3,2,3,3,2,4, ,1,13, , , , , ,2, , , , , ,2,2,1947,61607,1,2,4,61607,17143,676,556,3790,B,3,0,0,0,0,0,0,1,0,1
43733,1,2,2,2,2,3,2,1,2,2, , , , , , ,1, , , , , , ,2,2,2,4,2,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,1, ,1,2,1, ,1, ,2,2,1,1,1,2,3,3,3, , , , , , , , , , , , ,2,2,1,2,2,2,5,1,2,5, ,2, , , , , , , , , , , ,80, , ,1965,60656,1,2,5,60631,17031,196,140,1698,A,3,1,1,0,0,0,2,0,0,0
43764,2,2,1,1,1,3,3,2,1,2, , , , , , ,3, , , , , , ,1,3,1,3,2,1,1,2,1,2,4,2,2,3,4,1,2,2,2,2,2,2,2,1,2, ,1,2,2,1, ,1, ,2,2,1,1,1,2,1,1,2, , , , , , ,1,0,4,4,0,4, , , , , ,2,6,1,1,5, ,3, , , , , , , , , , , , , , ,1942,60015,1,2,4,60015,17097,196,140,1698,A,3,0,1,1,0,0,2,0,0,0
43783,3,2,2,3,4,4,4,3,4,2, , , , , , ,6, , , , , , ,3,3,1,1,4,1,1,1,1,1,1,1,1,1,2,2,2,3,2,1,3,2,1,2,2, ,2,2,3,2, ,2, ,3,1,2,2,5,1,2,2,3, , , , , , , , , , , , ,1,2,1,1,1,2,2,5,4,3,1, ,13, , , , , ,7, , , , , ,3,6,1939,60446,1,2,1,60446,17197,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
43828,3,1,2,1,2,2,2,1,1,2, , , , , , ,6, , , , , , ,1,1,2,4,2,1,1,2,2,1,1,1,1,4,5,2,2,2,2,2,2,2,2,2,2, ,1,1,2,7, ,1, ,1,1,1,3,1,1,2,3,2, , , , , , ,1,0,4,2,0,5, , , , , ,2,5,3,1,4, ,1,3, ,1, , , , , , , , , ,2,3,1965,60435,2,2,6,60586,17197,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
43828,2,3,2,2,4,3,4,2,2,6, , , , , , , , , , , , , ,2,4,1,4,2,1,1,2,1,1,4,1,1,1,4,2,2,1,2,2,2,2,1,2,2, ,1,2,2,1, ,1, ,2,2,2,2,1,1,3,1,2, , , , , , ,1,0,4,4,0,0, , , , , ,2,2,4,1,5, ,1,13, , , , , ,1, , , , , ,1,6,1939,60512,1,2,4,60560,17093,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
43856,3,2,2,1,2,4,2,1,3,2,1,3,4,5,7, , , , , , , , ,2,1,2,5, ,2, ,2,2,2,4,1,1,1,1,3,2,2,1,1,2,2,1,1,2,1, ,1,2,2, ,2, ,1,1,1,2,1,1,1,1,2, , , , , , ,1,2,2,0,5,0, , , , , ,2,3,3,6,5, ,1,5, , , , , , , , , , , , , ,1964,61704,1,3,2,61701,17113,676,556,1406,C,3,1,1,1,1,1,5,0,1,0
43858,2,2,2,2,3,4,2,1,4,2, , , , , , ,1, , , , , , ,2,4,2,1,1,1,1,1,1,1,1,1,1,4,1,2,3,3,2,2,2,2,1,2,2, ,2,2,3,2, ,2, ,1,1,3,2,2,1,2,3,3, , , , , , , , , , , , ,1,1,1,1,1,2,1,5,7,1,1, ,5, , , , , , , , , , , , , ,1924,60707,1,3,8,60707,17031,196,140,1698,A,3,1,1,0,0,0,2,0,0,0
43903,2,1,3,1,2,3,2,1,1,1,5, , , , , ,6, , , , , , ,3,3,1,4,2,1,1,2,2,1,1,1,1,1,5,1,2,2,2,2,2,2,1,1,2,1, ,2,3,1, ,1, ,3,2,2,1,2,2,3,3,1,2, , , , , , , , , , , , , , , , ,2,6,1,1,2,1, ,19, , , , , , , ,1, , , ,2,2,1932,60025,1,2,8,60025,17031,196,140,1698,A,3,1,0,0,0,1,2,0,0,0
43919,2,1,2,1,3,3,3,2,2,6, , , , , , , , , , , , , ,1,3,3, ,4,1,1,2,2,2,3,3,3,4,3,2,2,2,2,2,2,2,2,2,2, ,2,2,1,1, ,1, ,1,2,2,3,4,1,2,3,2, , , , , , ,2, , , , , , , , , , ,2,2,3,1,1,1, ,3, ,4, , , , , , , , , ,4,3,1948,60104,2,3,2,60104,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
43925,3,2,2,2,3,5,2,3,4,2, , , , , , ,6, , , , , , ,2,3,1,2,1,1,1,1,3,1,1,1,4,1,4,2,2,1,2,3,1,3,2,2,2, ,2,2,2,2, ,2, ,1,1,3,3,3,1,3,3,1,1,3,0,2,3,0, , , , , , , , , , , ,2,2,4,7,1,1, ,3, ,1, , , , , , , , , ,1,3,1941,62441,1,1,3,62441,17023,848,712,9999,D,3,0,1,0,0,0,1,0,0,0
43931,2,1,2,1,3,3,2,1,1,2, , , , , , ,3, , , , , , ,2,3,1,4,2,1,1,2,1,1,1,1,3,1,1,3,2,1,2,2,1,2,1,1,2, ,2,1,2,3,2,1, ,1,1,1,1,1,1,3,3,2, , , , , , ,1,2,4,4,0,4, , , , , ,2,3,3,4,5, ,1,19, , , , , , , ,1, , , ,2,2,1952,60076,1,2,5,60076,17031,196,140,1698,A,3,0,1,1,0,0,2,0,0,0
43937,3,1,2,1,3,3,2,1,1,2, , , , , , ,3, , , , , , ,2,3,1,3,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,2,1,1, ,1,1,1, ,1, ,1,1,3,3,3,2,2,3,3, , , , , , , , , , , , ,1,1,1,2,2,2,6,5,2,1,1, ,5, , , , , , , , , , , , , ,1955,61764,1,2,3,61764,17105,676,556,9999,D,3,0,1,1,0,0,2,0,0,0
43967,2,2,2,2,3,4,2,2,3,2,4,5, , , , ,3, , , , , , ,2,3,2,2,3,1,1,1,3,1,1,5,5,2,1,2,3,3,3,3,3,3,1,2,2, ,2,2,3,2, ,2, ,2,2,2,2,2,3,2,3,2, , , , , , ,1,4,4,4,4,4, , , , , ,2,5,4,5,3,1, ,5, , , , , , , , , , , , , ,1958,60467,1,7,8,60462,17031,196,140,1698,A,3,0,1,1,1,1,4,0,0,0
43974,3,2,2,2,3,3,2,1,3,2, , , , , , ,6, , , , , , ,2,4,2,5, ,2, ,3,2,1,1,1,5,5,1,3,2,2,2,1,2,2,3,1,1, ,1,2,3,7, ,6, ,1,1,2,2,5,1,2,1,2, , , , , , ,1,2,2,3,5,0, , , , , ,2,5,4,3,1,1, ,13, , , , , ,1, , , , , ,1,3,1947,60481,1,1,1,60481,17197,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
